ID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4
BACasv239	0.00310299	0.002646003	0.001995211	0.001848817	0	0	0.004553142	0.005130866
BACasv240	0	0	0	0	0	0.001561145	0	0
BACasv241	0.000886568	0.000680401	0.001596169	0.003109374	0	0	0	0.003631961
BACasv242	0	0.000642601	0.000114012	0.00029413	0.002541834	0.001511585	0.001235853	0.000403551
BACasv243	0.00142836	0.002343602	0.000912097	0	0	0	0.002731885	0.002594258
BACasv244	0.002216421	0.002343602	0.002337248	0.002311021	0	0	0	0.003055459
BACasv245	0.003152244	0.001663202	0	0.002605151	0	0	0	0.00334371
BACasv246	0.001625376	0.003061803	0.000912097	0.003403504	0	0	0	0
BACasv247	0	0	0.000342036	0	0	0.000545162	0	0
BACasv248	0.002167167	0.001663202	0.003876411	0.002857263	0	0	0	0
BACasv249	0.002708959	0.001701002	0.003249344	0.00382369	0	0	0.001886302	0.005822668
BACasv250	0	0.001436401	0	0.001722761	0	0	0.001756212	0.003516661
BACasv251	0	0	0	0	0.000847278	0.001313344	0	0
BACasv252	0	0	0	0	0	0	0	0
BACasv253	0	0	0	0	0	0.00014868	0	0
BACasv254	0.005664188	0.007030807	0.009006955	0.009328123	0	0	0.000975673	0.001210654
BACasv255	0	0	0	0	0	0	0.003837648	0.002824859
BACasv256	0.001773137	0.002948403	0.001197127	0.001680743	0	0	0.003447379	0.00657212
BACasv257	0.001576122	0.000831601	0.002052218	0.001596706	0.000582504	0	0.003057109	0
BACasv258	0.000443284	0.001512002	0	0.001218539	0	0	0.003772603	0.003747262
BACasv259	0.000492538	0	0.00057006	0.000504223	0	0	0.001691167	0.001844806
BACasv260	0	0	0	0	0	0.000594722	0	0
BACasv261	0	0	0	0	0.000900233	0	0	0
BACasv262	0.00517165	0.005745606	0.004332459	0.005168284	0	0	0	0.001325954
BACasv263	0.000738807	0.001134001	0.002109224	0.002395059	0	0	0	0
BACasv264	0.000541792	0.0002646	0	0	0	0	0.003382334	0.006860371
BACasv265	0	0	0	0	0	0	0	0
BACasv266	0.002758213	0	0	0	0	0	0	0
BACasv267	0	0	0	0	0.001588646	0.001833726	0	0
BACasv268	0	0	0	0	0.001588646	0.000644282	0	0
BACasv269	0	0	0	0	0	0	0	0.00322841
BACasv270	0	0	0	0	0	0.000842523	0	0
BACasv271	0	0	0	0	0	0	0	0
BACasv272	0.003546274	0.002986203	0	0.00088239	0	0	0.001430987	0.00322841
BACasv273	0.003546274	0.002646003	0.003135332	0.001890836	0	0	0	0.007090972
BACasv274	0.000738807	0.002419202	0.003819405	0.004495987	0	0	0	0
BACasv275	0.001920898	0.002835003	0.002223236	0.005168284	0	0	0	0
BACasv276	0	0	0	0	0.002912519	0	0	0
BACasv277	0.001132838	0	0	0.000672297	0	0	0.003967738	0.001325954
BACasv278	0.001182091	0.002079002	0.002394254	0.001806799	0	0	0.004423052	0.00317076
BACasv279	0.005713441	0.001625402	0.000912097	0.00088239	0	0	0	0
BACasv280	0.007388071	0.011982612	0.003420363	0.004832136	0	0	0	0
BACasv281	0.001674629	0.002041202	0	0	0	0	0	0
BACasv282	0.003546274	0.005027405	0.00518755	0.005630489	0	0	0	0.001383604
BACasv283	0.000541792	0.001058401	0.000912097	0.001008446	0	0	0.002211526	0.003804912
BACasv284	0.000886568	0	0	0	0	0	0	0
BACasv285	0	0	0	0	0.001217962	0.000520382	0	0
BACasv286	0.003546274	0.002154602	0.003534375	0	0	0	0.001365943	0.005765018
BACasv287	0.000591046	0.000831601	0.001140121	0.000756334	0.001376827	0.000842523	0.001821257	0.001441254
BACasv288	0	0	0	8.40E-05	0.000900233	0.002205427	0	0
BACasv289	0.004580604	0.003893404	0.00330635	0.00352956	0	0	0	0
BACasv290	0.003349259	0.001701002	0.003249344	0.001722761	0.000688413	0.000446041	0	0.002478958
BACasv291	0	0	0	0	0	0	0.003382334	0
BACasv292	0	0	0	0	0	0	0.003382334	0
BACasv293	0.003152244	0.000529201	0.003648387	0.002016891	0	0.000223021	0.001496032	0
BACasv294	0.00206866	0.001927802	0	0.001344594	0	0	0.004162872	0
BACasv295	0	0.001927802	0	0	0.001588646	0.001214224	0	0.000922403
BACasv296	0	0	0	0	0	0	0.003317289	0.002190707
BACasv297	0	0	0	0	0	0	0.002601795	0.000634152
BACasv298	0.002216421	0.000567001	0.000912097	0.00147065	0	0	0.001496032	0.001960106
BACasv299	0.001723883	0.001890002	0	0	0	0.0001239	0.000325224	0
BACasv300	0	0	0	0	0	0.000669062	0	0
BACasv301	0	0	0	0	0	0	0	0
BACasv302	0.003152244	0.001398601	0.001539163	0.001218539	0	0	0.000195135	0.002363657
BACasv303	0.002659705	0.003553204	0.002394254	0.003151393	0	0	0	0
BACasv304	0	0	0.002793296	0	0	0	0	0
BACasv305	0	0	0	0	0.001376827	0.000569942	0	0
BACasv306	0	0	0	0	0	0.002007186	0	0
BACasv307	0.00206866	0.001814402	0.000627066	0.000756334	0	0	0.003187199	0
BACasv308	0	0	0	0	0	0	0.001886302	0.001153004
BACasv309	0	0	0	0	0	0.000892083	0.001691167	0.001325954
BACasv310	0.003398513	0.001701002	0.002280242	0.001512669	0	0	0	0.005073216
BACasv311	0	0	0	0	0	0	0	0
BACasv312	0.004974634	0.003024003	0.001881199	0.003025337	0	0	0.001821257	0.002075406
BACasv313	0.002364183	0.001701002	0.001425151	0.00147065	0	0	0	0
BACasv314	0.001231345	0.001814402	0	0	0	0	0	0
BACasv315	0	0	0.001539163	0.002857263	0	0	0	0
BACasv316	0	0	0	0	0.002012286	0.001189444	0.001105763	0
BACasv317	0	0	0	0	0.000635459	0.000346921	0.00253675	0.001268304
BACasv318	0	0	0.001197127	0	0	0	0.000520359	0.002306007
BACasv319	0	0	0	0	0	0	0	0
BACasv320	0.00349702	0.002381402	0.001368145	0.001722761	0	0	0.001821257	0.000518852
BACasv321	0	0.002457002	0	0	0	0	0	0
BACasv322	0	0	0.002679284	0	0	0	0	0.001960106
BACasv323	0	0	0	0	0	9.91E-05	0	0
BACasv324	0	0	0	0	0.00021182	0.00014868	0	0
BACasv325	0	0	0	0	0	0.000743402	0	0
BACasv326	0.002265675	0.001512002	0	0	0	0	0	0
BACasv327	0.005861203	0.005329805	0.003420363	0.001092483	0	0	0	0
BACasv328	0	0	0.002622278	0.001638724	0	0	0.001365943	0
BACasv329	0	0	0	0	0	0	0	0.002651908
BACasv330	0.000443284	0	0.000912097	0	0	0	0	0
BACasv331	0.000985076	0.001058401	0.000684073	0	0.000423639	0.000743402	0	0
BACasv332	0.002216421	0.000642601	0	0	0	0	0	0
BACasv333	0.005368665	0.003666604	0.005073538	0.006428842	0	0	0	0.000749452
BACasv334	0.001132838	0.002154602	0.001995211	0.000966427	0	0	0.00026018	0.000403551
BACasv335	0.001773137	0.000793801	0.000969103	0.000756334	0	0	0.002146481	0.002594258
BACasv336	0	0	0	0	0	0	0	0
BACasv337	0.002167167	0	0	0.000378167	0	0	0.001496032	0
BACasv338	0.002610452	0.001663202	0.00216623	0	0	0	0	0
BACasv339	0.00142836	0.001663202	0.000627066	0.000840371	0	0	0	0
BACasv340	0	0.001663202	0	0.001638724	0	0	0	0.001960106
BACasv341	0.005713441	0.005216405	0.005529586	0.004832136	0	0	0.00572395	0.005015566
BACasv342	0.001083584	0.004044604	0.001710181	0.001218539	0	0	0	0
BACasv343	0.001083584	0.002003402	0.001140121	0.003571579	0	0	0	0
BACasv344	0	0	0	0.001848817	0	0	0.000455314	0
BACasv345	0.000788061	0	0.001653175	0.001848817	0	0	0	0
BACasv346	0	0.001587602	0.001938205	0.001848817	0	0	0	0
BACasv347	0	0.000907201	0	0.001092483	0.000582504	0	0.001430987	0.001268304
BACasv348	0	0	0	0	0	0	0	0
BACasv349	0.001231345	0.002419202	0.001197127	0.000714316	0	0	0	0
BACasv350	0.003300005	0.002041202	0.002223236	0.001260557	0	0	0.001300898	0.002709558
BACasv351	0	0	0	0	0	0.000545162	0	0
BACasv352	0.003841797	0.003213003	0.001197127	0.003109374	0.000317729	0.000198241	0.006504488	0.006283869
BACasv353	0.002561198	0.003061803	0.001140121	0.002269003	0	0	0	0
BACasv354	0.00142836	0.001247401	0.001482157	0.00176478	0	0	0.001886302	0.002363657
BACasv355	0.00142836	0.001247401	0.000684073	0.001638724	0	0.000272581	0.002731885	0.002075406
BACasv356	0	0	0	0	0	0	0.001365943	0.001210654
BACasv357	0	0	0	0	0	0	0.002081436	0.002421308
BACasv358	0	0	0	0	0	0	0	0
BACasv359	0	0	0	0	0	0	0.000845583	0
BACasv360	0.002019406	0.001474201	0	0.000378167	0	0	0	0
BACasv361	0.002807467	0.001209601	0	0	0	0	0.000845583	0
BACasv362	0.003989558	0.002570403	0.001653175	0.001344594	0	0	0	0.002767209
BACasv363	0	0	0	0	0	0	0.001300898	0.00322841
BACasv364	0.002413436	0.001512002	0.000627066	0.00058826	0	0	0	0.000634152
BACasv365	0	0.000604801	0	0	0	0	0.000780539	0.001614205
BACasv366	0.000541792	0	0	0	0	0.000371701	0	0
BACasv367	0	0	0	0	0	0	0	0
BACasv368	0.001920898	0.001776602	0.001653175	0	0	0	0	0
BACasv369	0.000738807	0.001474201	0	0.00029413	0	0	0.002341616	0.001614205
BACasv370	0.001280599	0	0.001482157	0.001638724	0	0	0.001561077	0.001210654
BACasv371	0.000591046	0	0.000684073	0.001638724	0	0	0	0
BACasv372	0	0	0	0	0	0.000966423	0	0
BACasv373	0	0	0	0	0	0.000966423	0	0
BACasv374	0	0	0	0	0.000529549	0.000718622	0	0
BACasv375	0.001871645	0.001096201	0.000855091	0.000504223	0	0	0	0
