ID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4
BACasv45	0.003004482	0.001209601	0.003933417	0.003445523	0.007095954	0.006071119	0.000650449	0.001671855
BACasv47	0.00310299	0.006917407	0.008835937	0.009076012	0.005189578	0.006814521	0.016326265	0.011472386
BACasv50	0	0	0.001083115	0	0.008313917	0.009862471	0.003447379	0.005015566
BACasv52	0.004383589	0.012058212	0.000912097	0.000798353	0	0	0	0.000807103
BACasv53	0.025070187	0.016518617	0.017101813	0.010966847	0.002012286	0.003766572	0.012943931	0.012510089
BACasv54	0.002167167	0.001965602	0.004788508	0.006428842	0.011597119	0.014248544	0.002861975	0.000922403
BACasv57	0.010392553	0.006917407	0.007011743	0.008193622	0	0	0.002731885	0.004900265
BACasv62	0	0	0	0	0	0	0.007870431	0.004554364
BACasv63	0.031670197	0.047401247	0.032379432	0.037900752	0	0	0.003707558	0.008301626
BACasv64	0.005417919	0.003591004	0.003477369	0.00235304	0	0	0.004748276	0.006918021
BACasv68	0.001920898	0.001247401	0.000513054	0.00058826	0.000741368	0.007136662	0	0.0001153
BACasv70	0.017632862	0.011529012	0.012997378	0.014160259	0.008419826	0.004138273	0.021464811	0.023348322
BACasv72	0.002265675	0.000869401	0.001596169	0.001848817	0.005242533	0.002800149	0.00292702	0.004784965
BACasv74	0.002364183	0.003213003	0.002565272	0.002142947	0	0	0.012033303	0.013893693
BACasv79	0.002610452	0.008127008	0.009063961	0.00617673	0	0	0.001886302	0.002248357
BACasv81	0.003989558	0.003553204	0.008037852	0.006849027	0	0	0.01385456	0.011530036
BACasv82	0.001625376	0.001323001	0	0.000672297	0.001800466	0.002081526	0.002081436	0.00328606
BACasv83	0.004432842	0.002683803	0.009919051	0.00764738	0	0	0.000975673	0.001268304
BACasv84	0.00206866	0.001058401	0.002394254	0.001428631	0	0.000322141	0.006049174	0.00651447
BACasv85	0.005220903	0.01013041	0.004218447	0.003025337	0	0	0.000910628	0.001383604
BACasv86	0.002364183	0	0.001083115	0	0	0.001164664	0.007024847	0.00334371
BACasv90	0	0	0	0	0.001906376	0.00307273	0.001756212	0.002651908
BACasv91	0.00660001	0.002532603	0.002337248	0.001722761	0.00683118	0.008450006	0.002016391	0.000518852
BACasv98	0.006107472	0.009109809	0.004959526	0.009790327	0	0	0.001951346	0.002594258
BACasv102	0	0	0	0	0.001641601	0.001263784	0.001886302	0.001383604
BACasv108	0.006550756	0.006237006	0.006213659	0.008865919	0	0	0.001300898	0.000980053
BACasv109	0.008767177	0.006917407	0.010204082	0.010378587	0	0	0.001300898	0.003689611
BACasv110	0.000443284	0	0	0	0.005030714	0.002874489	0	0.000172951
BACasv116	0.004285081	0.004195804	0.004560483	0.005252322	0.002965473	0.001486805	0.014570053	0.010146431
BACasv119	0.014923903	0.024116424	0.015619656	0.01382411	0	0	0	0.001729505
BACasv121	0	0	0	0	0	0.000892083	0.004423052	0.006860371
BACasv122	0	0	0	0.000210093	0	0	0.005073501	0.008993428
BACasv125	0.015761218	0.011566812	0.018013909	0.014832556	0	0	0.006374398	0.00968523
BACasv126	0	0	0.001767187	0.001302576	0	0.001833726	0.003252244	0.001844806
BACasv127	0	0	0	0	0	0	0.002992065	0.003747262
BACasv128	0	0	0	0	0.003653887	0.000495602	0.00266684	0.001210654
BACasv130	0	0.001134001	0	0	0	0	0.003252244	0.005880318
BACasv131	0.001674629	0.001814402	0.002280242	0.002269003	0.000317729	0.000173461	0	0.000461201
BACasv133	0.012017928	0.008316008	0.006726713	0.008571789	0	0	0	0.000807103
BACasv135	0	0.001323001	0.001140121	0	0.000582504	0	0.004292962	0.005246166
BACasv136	0	0.000642601	0	0.000840371	0	0	0.00292702	0.004381414
BACasv137	0.003447766	0.003477603	0.006498689	0.007563343	0	0	0.004032783	0.002651908
BACasv138	0.000886568	0	0	0	0	0	0.003187199	0.00317076
BACasv141	0.000935822	0.000982801	0.001254133	0.001386613	0.001112053	0.001982406	0.003057109	0.002421308
BACasv143	0.002610452	0.003402003	0.004275453	0.007017102	0.001694556	0.002849709	0.008846104	0.016315001
BACasv144	0	0	0	0	0	0	0.004032783	0.002133057
BACasv149	0.008126878	0.006955207	0.005016532	0.004748099	0	0	0.001300898	0.007090972
BACasv151	0	0	0	0	0	0	0.003577468	0.002248357
BACasv155	0.00103433	0.001323001	0.000912097	0.00058826	0	0	0.002146481	0.003459011
BACasv157	0.006747771	0.005518806	0.011515221	0.009748309	0	0.0001239	0.005528815	0.008359276
BACasv158	0	0.000529201	0	0	0	0	0.00253675	0.003055459
BACasv159	0.004826873	0.004044604	0	0.001344594	0	0	0.00266684	0.007033322
BACasv162	0.008077624	0.006237006	0.006384677	0.005168284	0	0	0.006894757	0.005765018
BACasv163	0	0	0	0	0	0	0.003512424	0.002075406
BACasv164	0.001625376	0.002797203	0.003477369	0.002395059	0	0.000495602	0.00572395	0.004612014
BACasv165	0.001132838	0.000718201	0	0	0	0	0.002731885	0.003574311
BACasv167	0.004285081	0.001701002	0.001026109	0.000840371	0.000741368	0.000892083	0.00279693	0.002882509
BACasv168	0.008520908	0.007673408	0.016816783	0.009076012	0.000582504	0	0.012943931	0.006110919
BACasv169	0.004038812	0.005972406	0.00820887	0.010252532	0	0	0	0.000288251
BACasv170	0.002758213	0.004762805	0.006612701	0.004033783	0	0	0.004488097	0.00334371
BACasv172	0.000738807	0.000907201	0	0	0	0	0.006504488	0.004554364
BACasv175	0	0	0	0	0.000529549	0	0.00533368	0.003747262
BACasv177	0.005516426	0.006879607	0.005529586	0.005168284	0.000688413	0	0.008650969	0.011530036
BACasv179	0.009801507	0.008958609	0.009463003	0.01029455	0	0	0.03531937	0.018793958
BACasv180	0	0	0.001710181	0.002563133	0	0	0.001561077	0.007206272
BACasv183	0	0	0.001368145	0.002142947	0.002435925	0.000966423	0.009886822	0.003516661
BACasv184	0	0.000793801	0.001083115	0.000966427	0	0	0.005138546	0.007263923
BACasv185	0.001723883	0.001852202	0.002223236	0.002016891	0	0	0.003772603	0.004554364
BACasv186	0.00039403	0	0	0.00029413	0	0.001139884	0	0.000691802
BACasv189	0	0	0	0	0	0	0.002146481	0.004496714
BACasv190	0	0	0	0	0	0	0.002081436	0.004496714
BACasv191	0.002561198	0.001890002	0.00245126	0.001680743	0	0	0.005008456	0.006802721
BACasv192	0	0	0	0	0.000370684	0.001437244	0	0.000980053
BACasv196	0.001231345	0.000756001	0.000969103	0	0	0	0.003252244	0.001498905
BACasv197	0.000640299	0.000529201	0	0.000378167	0	0	0.001951346	0.002651908
BACasv198	0	0	0	0	0	0	0.001040718	0.004381414
BACasv203	0.003546274	0.002570403	0.004275453	0.00235304	0	0	0	0.003055459
BACasv204	0.003053736	0.001965602	0.001653175	0.000840371	0	0	0.003577468	0.001153004
BACasv206	0.000886568	0	0.001710181	0.001974873	0	0	0	0.001614205
BACasv208	0.003595528	0.001134001	0.002622278	0.000630279	0	0	0.004162872	0.005188516
BACasv209	0.00206866	0.002759403	0.002679284	0.003109374	0	0	0	0.001614205
BACasv210	0.006944786	0.006312606	0.004218447	0.005630489	0	0	0	0.000807103
BACasv211	0.001625376	0.001285201	0.001710181	0.001260557	0	0	0.012748797	0.004439064
BACasv217	0.002511944	0.002003402	0.004047429	0.002269003	0	0	0.002081436	0.004727315
BACasv218	0	0	0	0	0	0	0	0.004035513
BACasv220	0.003053736	0.002608203	0.002508266	0.001848817	0	0	0.001040718	0.001441254
BACasv226	0.004679111	0.003666604	0.005358568	0.005168284	0	0	0.007154937	0.003689611
BACasv227	0.000443284	0.000982801	0	0.002184966	0	0	0.00253675	0.003977862
BACasv228	0.00310299	0.002608203	0.003762399	0.00411782	0	0	0.00026018	0.000634152
BACasv229	0.004334335	0.003893404	0.003078326	0.003697634	0	0	0.00292702	0.003689611
BACasv231	0.003546274	0.001890002	0.000342036	0.000504223	0.001323872	0.000867303	0	0.001383604
BACasv232	0	0.001549802	0	0.001932854	0	0	0.010537271	0.006283869
BACasv233	0.005073142	0.003213003	0.002850302	0.00411782	0	0	0.001626122	0.004554364
BACasv239	0.00310299	0.002646003	0.001995211	0.001848817	0	0	0.004553142	0.005130866
BACasv241	0.000886568	0.000680401	0.001596169	0.003109374	0	0	0	0.003631961
BACasv242	0	0.000642601	0.000114012	0.00029413	0.002541834	0.001511585	0.001235853	0.000403551
BACasv243	0.00142836	0.002343602	0.000912097	0	0	0	0.002731885	0.002594258
BACasv244	0.002216421	0.002343602	0.002337248	0.002311021	0	0	0	0.003055459
BACasv245	0.003152244	0.001663202	0	0.002605151	0	0	0	0.00334371
BACasv249	0.002708959	0.001701002	0.003249344	0.00382369	0	0	0.001886302	0.005822668
BACasv250	0	0.001436401	0	0.001722761	0	0	0.001756212	0.003516661
BACasv254	0.005664188	0.007030807	0.009006955	0.009328123	0	0	0.000975673	0.001210654
BACasv255	0	0	0	0	0	0	0.003837648	0.002824859
BACasv256	0.001773137	0.002948403	0.001197127	0.001680743	0	0	0.003447379	0.00657212
BACasv258	0.000443284	0.001512002	0	0.001218539	0	0	0.003772603	0.003747262
BACasv259	0.000492538	0	0.00057006	0.000504223	0	0	0.001691167	0.001844806
BACasv262	0.00517165	0.005745606	0.004332459	0.005168284	0	0	0	0.001325954
BACasv264	0.000541792	0.0002646	0	0	0	0	0.003382334	0.006860371
BACasv269	0	0	0	0	0	0	0	0.00322841
BACasv272	0.003546274	0.002986203	0	0.00088239	0	0	0.001430987	0.00322841
BACasv273	0.003546274	0.002646003	0.003135332	0.001890836	0	0	0	0.007090972
BACasv277	0.001132838	0	0	0.000672297	0	0	0.003967738	0.001325954
BACasv278	0.001182091	0.002079002	0.002394254	0.001806799	0	0	0.004423052	0.00317076
BACasv282	0.003546274	0.005027405	0.00518755	0.005630489	0	0	0	0.001383604
BACasv283	0.000541792	0.001058401	0.000912097	0.001008446	0	0	0.002211526	0.003804912
BACasv286	0.003546274	0.002154602	0.003534375	0	0	0	0.001365943	0.005765018
BACasv287	0.000591046	0.000831601	0.001140121	0.000756334	0.001376827	0.000842523	0.001821257	0.001441254
BACasv290	0.003349259	0.001701002	0.003249344	0.001722761	0.000688413	0.000446041	0	0.002478958
BACasv295	0	0.001927802	0	0	0.001588646	0.001214224	0	0.000922403
BACasv296	0	0	0	0	0	0	0.003317289	0.002190707
BACasv297	0	0	0	0	0	0	0.002601795	0.000634152
BACasv302	0.003152244	0.001398601	0.001539163	0.001218539	0	0	0.000195135	0.002363657
BACasv308	0	0	0	0	0	0	0.001886302	0.001153004
BACasv309	0	0	0	0	0	0.000892083	0.001691167	0.001325954
BACasv310	0.003398513	0.001701002	0.002280242	0.001512669	0	0	0	0.005073216
BACasv312	0.004974634	0.003024003	0.001881199	0.003025337	0	0	0.001821257	0.002075406
BACasv317	0	0	0	0	0.000635459	0.000346921	0.00253675	0.001268304
BACasv318	0	0	0.001197127	0	0	0	0.000520359	0.002306007
BACasv322	0	0	0.002679284	0	0	0	0	0.001960106
BACasv329	0	0	0	0	0	0	0	0.002651908
BACasv333	0.005368665	0.003666604	0.005073538	0.006428842	0	0	0	0.000749452
BACasv334	0.001132838	0.002154602	0.001995211	0.000966427	0	0	0.00026018	0.000403551
BACasv335	0.001773137	0.000793801	0.000969103	0.000756334	0	0	0.002146481	0.002594258
BACasv340	0	0.001663202	0	0.001638724	0	0	0	0.001960106
BACasv341	0.005713441	0.005216405	0.005529586	0.004832136	0	0	0.00572395	0.005015566
BACasv347	0	0.000907201	0	0.001092483	0.000582504	0	0.001430987	0.001268304
BACasv350	0.003300005	0.002041202	0.002223236	0.001260557	0	0	0.001300898	0.002709558
BACasv352	0.003841797	0.003213003	0.001197127	0.003109374	0.000317729	0.000198241	0.006504488	0.006283869
BACasv354	0.00142836	0.001247401	0.001482157	0.00176478	0	0	0.001886302	0.002363657
BACasv355	0.00142836	0.001247401	0.000684073	0.001638724	0	0.000272581	0.002731885	0.002075406
BACasv356	0	0	0	0	0	0	0.001365943	0.001210654
BACasv357	0	0	0	0	0	0	0.002081436	0.002421308
BACasv362	0.003989558	0.002570403	0.001653175	0.001344594	0	0	0	0.002767209
BACasv363	0	0	0	0	0	0	0.001300898	0.00322841
BACasv364	0.002413436	0.001512002	0.000627066	0.00058826	0	0	0	0.000634152
BACasv365	0	0.000604801	0	0	0	0	0.000780539	0.001614205
BACasv369	0.000738807	0.001474201	0	0.00029413	0	0	0.002341616	0.001614205
BACasv370	0.001280599	0	0.001482157	0.001638724	0	0	0.001561077	0.001210654
BACasv378	0.001083584	0.001134001	0.00273629	0.001932854	0	0	0	0.000518852
BACasv383	0.002955228	0.001890002	0.001710181	0.001008446	0	0	0.001235853	0.001960106
BACasv384	0	0.000378	0	0	0	0	0	0.002190707
BACasv385	0.000886568	0	0	0	0	0	0.001300898	0.002190707
BACasv386	0	0.000189	0	0.000252111	0	0	0	0.002190707
BACasv387	0.001083584	0.000793801	0	0.000546241	0	0	0	0.001671855
BACasv390	0.001822391	0.0004158	0.001083115	0.000672297	0	0	0	0.001729505
BACasv392	0.001674629	0.001587602	0.001938205	0.003361486	0	0	0	0.000518852
BACasv393	0.001773137	0.001096201	0.001596169	0.001554687	0	0	0	0.000634152
BACasv395	0	0	0	0.000798353	0	0	0	0.002133057
BACasv396	0	0	0	0	0	0	0	0.002133057
BACasv402	0.001132838	0.001360801	0.001026109	0.000756334	0	0	0	0.001153004
BACasv406	0	0.000567001	0.000969103	0.000630279	0	0	0.000910628	0.001268304
BACasv407	0	0.001096201	0.001254133	0.000672297	0	0	0.001951346	0.003459011
BACasv408	0.00142836	0	0	0.000798353	0	0.000396481	0	0.002075406
BACasv415	0.001231345	0.002230202	0.000684073	0.00058826	0	0	0.001365943	0.000518852
BACasv416	0.001674629	0.001058401	0.001995211	0.002311021	0	0	0	0.001614205
BACasv420	0	0.0004536	0.001026109	0.001260557	0	0	0.002276571	0.001210654
BACasv421	0	0	0	0	0.000317729	0	0.000975673	0.001153004
BACasv422	0.000295523	0	0.00028503	0.001302576	0	0	0.001496032	0.002017756
BACasv424	0	0	0	0.000756334	0	0	0	0.002017756
BACasv434	0	0	0.001026109	0.001386613	0	0	0	0.000634152
BACasv435	0.000443284	0	0	0.00029413	0	0	0.000780539	0.001902456
BACasv436	0.000738807	0.0004158	0.001140121	0.000462204	0	0	0.00266684	0.001902456
BACasv437	0.000738807	0.0004536	0.00057006	0.001134501	0	0	0.001756212	0.00328606
BACasv443	0.001576122	0.000718201	0	0.001092483	0	0	0	0.000518852
BACasv446	0	0	0.001824193	0.001302576	0	0	0	0.000576502
BACasv447	0	0	0	0	0	0	0.001040718	0.000922403
BACasv448	0	0.000642601	0	0	0	0	0	0.001844806
BACasv467	0	0	0	0	0	0	0	0.001268304
BACasv469	0	0	0	0	0	0	0	0.001671855
BACasv472	0.003053736	0.002608203	0.004218447	0.00264717	0	0.000173461	0.001300898	0.001960106
BACasv478	0.001083584	0.0004536	0	0.000504223	0	0	0	0.001614205
BACasv479	0.000640299	0.000378	0.000741079	0.000840371	0	0	0	0.001614205
BACasv480	0	0	0	0	0	0	0	0.001614205
BACasv481	0	0	0	0	0	0	0.000780539	0.001614205
BACasv489	0.001379107	0.0004536	0.001539163	0.001974873	0.000158865	0	0.000455314	0.000461201
BACasv491	0.000541792	0.0003402	0	0.000126056	0	0	0.000390269	0.001210654
BACasv513	0	0	0.001824193	0.001008446	0	0	0	0.001441254
BACasv526	0.000935822	0.000642601	0.001083115	0	0	0	0	0.001902456
BACasv527	0.000985076	0	0.001083115	0.000798353	0	0	0	0.001383604
BACasv528	0.00142836	0.001323001	0.00028503	0.000462204	0	0	0.000650449	0.002767209
BACasv535	0.001132838	0.000793801	0.000627066	0.000630279	0	0	0	0.000807103
BACasv537	0	0.000869401	0.00057006	0	0	0	0.000910628	0.001325954
BACasv543	0.00039403	0.0001512	0	0	0.000529549	0.0001239	0	0.001325954
BACasv544	0	0	0	0	0	0	0	0.001325954
BACasv545	0.000591046	0	0.001026109	0.000630279	0	0	0	0.002190707
BACasv557	0	0.000604801	0.000513054	0.000630279	0	0	0.001430987	0.001095353
BACasv558	0	0	0	0.000210093	0	0	0.001170808	0.001268304
BACasv559	0	0	0	0	0	0	0	0.001268304
BACasv565	0.00103433	0	0	0.000756334	0	0	0	0.000807103
BACasv571	0	0.000642601	0	0	0	0	0.001365943	0.000922403
BACasv572	0	0	0	0	0	0	0	0.001210654
BACasv573	0	0	0	0	0	0	0	0.001210654
BACasv574	0.000344777	0	0	0	0	0	0	0.001210654
BACasv584	0.000985076	0.000718201	0	0	0	0	0.000390269	0.000634152
BACasv585	0.000985076	0.000378	0.000228024	0	0	0	0	0.000461201
BACasv586	0.000985076	0	0	0.000504223	0	0	0	0.000230601
BACasv594	0.000689553	0.000718201	0.00057006	0.000840371	0	0	0	0.000634152
BACasv595	0.000640299	0.0004536	0.000912097	0.001638724	0	0	0.002081436	0.000691802
BACasv602	0.000591046	0	0	0	0	0	0	0.001153004
BACasv603	0.000788061	0.0004914	0.001026109	0	0	0	0	0.001153004
BACasv604	0	0	0	0	0	0	0	0.001153004
BACasv605	0	0	0.000912097	0.000504223	0	0	0	0.001153004
BACasv614	0.002758213	0.001701002	0.001254133	0.000672297	0	0.000272581	0	0.000749452
BACasv616	0.000689553	0.000604801	0.001083115	0.000672297	0	0	0.001040718	0.000864753
BACasv619	0	0.0004158	0.001083115	0.00117652	0	0	0	0.000461201
BACasv624	0.000985076	0.0004914	0	0	0	0	0.001235853	0.000576502
BACasv625	0.000443284	0	0	0	0	0	0.001235853	0.000691802
BACasv626	0.000591046	0.000378	0	0	0	0	0.001105763	0.000576502
BACasv627	0	0	0	0.00029413	0	0	0.001105763	0.001095353
BACasv628	0	0	0.000456048	0	0	0	0	0.001095353
BACasv629	0	0	0	0	0	0	0	0.001095353
BACasv630	0	0.0001512	0	0	0	0	0	0.001095353
BACasv631	0	0	0	0	0	0	0.000975673	0.001095353
BACasv632	0	0	0.000399042	0	0	0	0	0.001095353
BACasv638	0.000886568	0	0	0	0	0	0	0.000749452
BACasv643	0	0.000680401	0	0	0	0	0	0.000691802
BACasv660	0	0	0.000969103	0	0	0	0.000975673	0.000576502
BACasv662	0	0	0.000969103	0	0	0	0	0.0001153
BACasv667	0	0.0004158	0	0	0	0	0.001105763	0.000518852
BACasv668	0	0	0.000342036	0.000420186	0	0	0	0.000980053
BACasv684	0.000738807	0.0003024	0.000456048	0.000210093	0	0	0	0.000922403
BACasv685	0.000295523	0.000189	0.000399042	0.000504223	0	0	0	0.000922403
BACasv695	0.000640299	0.000567001	0	0	0	0	0	0.000807103
BACasv699	0.001182091	0.000567001	0	0.000252111	0	0	0	0.000634152
BACasv711	0.000443284	0	0	0	0	0	0	0.000864753
BACasv721	0.000295523	0.000189	0	0.000756334	0	0	0.000780539	0.000345901
BACasv724	0	0	0	0	0	0	0	0.000807103
BACasv743	0	0.0002646	0	0.00029413	0	0	0	0.000749452
BACasv744	0	0	0	0	0	0	0	0.000749452
BACasv745	0	0	0	0	0	0	0	0.000749452
BACasv746	0	0	0	0	0	0	0	0.000749452
BACasv747	0	0	0	0	0	0	0	0.000749452
BACasv759	0	0.0004536	0	0	0	0	0	0.000634152
BACasv792	0.000443284	0	0	0.000252111	0	0.000247801	0	0.000634152
BACasv805	0.000738807	0.000529201	0.000513054	0.000798353	0	0	0.000520359	0.000403551
BACasv829	0	0	0	0	0	0	0	0.000576502
BACasv860	0	0	0	0	0	0	0	0.000518852
BACasv861	0	0.0002646	0	0	0	0	0	0.000518852
BACasv862	0	0	0	0	0	0	0	0.000518852
BACasv863	0	0	0	0	0	0	0	0.000518852
BACasv864	0	0	0	0	0	0	0	0.000518852
BACasv894	0	0	0	0	0	0	0	0.000461201
BACasv895	0	0	0	0	0	0	0	0.000461201
BACasv896	0	0	0	0	0	0	0	0.000461201
BACasv922	0	0	0	0	0	0	0	0.000403551
BACasv923	0	0	0	0	0	0	0	0.000403551
BACasv924	0	0	0	0	0	0	0	0.000403551
BACasv960	0	0	0	0	0	0	0	0.000345901
BACasv961	0	0	0	0	0	0	0	0.000345901
BACasv992	0	0	0	0	0	0	0	0.000288251
BACasv1030	0	0	0	0	0	0	0	0.000172951
BACasv1046	0	0	0	0	0	0	0	0.0001153
BACasv1047	0	0	0	0	0	0	0	5.77E-05
FUNasv1	0.007321718	0.006798857	0.004597621	0.0117293	0.001090146	0.002875771	0.004106252	0.001715756
FUNasv3	0.018375432	0.023844768	0.029032691	0.02882718	0.053142065	0.049400396	0.061122244	0.085819591
FUNasv4	0.042792103	0.049181268	0.043391504	0.031065007	0.046275165	0.092036326	0.060287241	0.077653862
FUNasv5	0.061583417	0.061906893	0.093224344	0.076780616	0.006377863	0.004715334	0.014902354	0.014552156
FUNasv6	0.001094427	0.001543369	0.001948738	0.007077266	0.001232782	0.000116428	0.001041298	0.000254186
FUNasv7	0.000777043	0.000596693	0.002147112	0.004122893	0	0.000256142	0.001011828	0.000651352
FUNasv8	0.001477477	0.001405671	0.001767867	0.0051922	0.000163012	0.000256142	0.000972533	0.000460712
FUNasv9	0.019349472	0.009931495	0.01061887	0.011222206	0.031817997	0.105111189	0.058735117	0.069885299
FUNasv10	0.017270061	0.01648938	0.012124182	0.021650701	0.024329611	0.106077541	0.03922551	0.057366632
FUNasv11	0	0	0	0	0.000244519	0	0.001630712	0.000683125
FUNasv12	0.016646237	0.020964577	0.029785347	0.040391124	0.005736001	0.001932705	0.009872687	0.005051949
FUNasv13	0.050595368	0.042841406	0.00939945	0.007573336	0.039550901	0.044650134	0.010442454	0.010707591
FUNasv14	0.024175896	0.034757364	0.028460906	0.015389194	0	0.002945628	0.015540886	0.005735075
FUNasv15	0	5.74E-05	0.00051344	0.000948045	0	0	0.000265236	6.35E-05
FUNasv16	0.001083483	0.00152042	0.001960407	0.000440951	0.114709838	0.007311678	0.024401745	0.011104756
FUNasv17	0.00015322	0.000206548	0.00077016	0.002193732	0	0.000104785	0.000334001	0.000206526
FUNasv18	3.28E-05	7.46E-05	7.58E-05	0.000220476	0.10800595	0.001106066	0.002406774	0.000921425
FUNasv20	0.010309504	0.006127578	0.007695764	0.010593851	0.029933165	0.012376295	0.019607843	0.01264576
FUNasv22	0.005669133	0.008181578	0.004580117	0.00554496	0.019643003	0.01306322	0.040718692	0.022844978
FUNasv23	0.001291424	0.001124537	0.003127316	0.007485145	0.000845627	0.004936547	0.000491178	0.001985829
FUNasv24	0.000131331	0.000206548	0.000151698	0.000462999	0.000224142	0	0.001041298	0.000333619
FUNasv25	0.009707569	0.002363822	0.002374659	0.001719709	0.030931616	0.011968797	0.02879288	0.018142535
FUNasv27	0.00202469	0.001635168	0.002689725	0.002645707	0.000315837	0.001129351	0.001149358	0.000905538
FUNasv30	0.000842709	0.000476207	0.000414253	0.001653567	6.11E-05	0.000104785	5.89E-05	9.53E-05
FUNasv33	0.013089349	0.013500178	0.011336519	0.002789016	0.000621485	0.000267784	0.000186648	0.000413052
FUNasv34	0.002933065	0.003304761	0.00435257	0.005412675	0.001018828	0.001397136	0.000805533	0.000603692
FUNasv37	0.000164164	0.000154911	0.000169202	0.000341737	0	0.000116428	0.000334001	0.000222413
FUNasv38	0.011360154	0.008370914	0.008956025	0.003252015	0.001253158	0.001758063	0.000933239	0.000667239
FUNasv39	0.048953728	0.041602121	0.040030806	0.026236592	0.021558399	0.029537781	0.01376282	0.01080291
FUNasv40	0.011633761	0.014005072	0.011972484	0.001146473	0.000611297	0.000593783	0.002151362	0.000508372
FUNasv41	0.000448715	0.000688492	0.001464471	0.002050423	0.000682615	0.007137036	0.003565955	0.001477457
FUNasv43	0.000755155	0.001027	0.001551989	0.002700826	0.000224142	6.99E-05	0.000579591	9.53E-05
FUNasv46	0.002374907	0.001572056	0.006213789	0.009822186	0.003800228	0.003469554	0.004400959	0.003510946
FUNasv48	0.011469597	0.008405338	0.003098143	0.005677246	0.003331567	0.000465712	0.002907776	0.002128809
FUNasv49	0.006544675	0.00757341	0.008121685	0.003946513	0	0	1.96E-05	9.53E-05
FUNasv50	0	0.000131961	0.001213585	0.000551189	0.004543973	0.01314472	0.001807537	0.064849236
FUNasv51	0.000404938	0.000240972	0.000326734	0.000462999	0.001253158	0.005553615	0.001964714	0.002462428
FUNasv52	0.020093683	0.017057386	0.011103137	0.015565575	0.009923384	0.03594132	0.011581988	0.007434944
FUNasv53	0.000317384	0.000137698	0.001044383	0.001675614	0	0	0.000265236	7.94E-05
FUNasv55	0.000372105	0.003849817	0.00223463	0.00108033	0.014294156	0.003597625	0.015953476	0.002891367
FUNasv58	0.000262663	0.000218022	0.000233382	0.001554353	0	6.99E-05	0.000108059	6.35E-05
FUNasv61	0	0.000114749	0.000221713	0.000396856	0	0	9.82E-05	9.53E-05
FUNasv62	0.00901808	0.007240639	0.010350481	0.009491473	0.000916945	0.000849924	0.001522653	0.000730785
FUNasv63	0.012925185	0.012381379	0.014236287	0.008918237	0.00633711	0.007090465	0.00501002	0.003510946
FUNasv65	5.47E-05	4.59E-05	8.17E-05	0.000374808	0.002037656	0.007835604	0.008124091	0.015092301
FUNasv66	0.000448715	0.000504894	0.000245051	0	0.003708534	0.005996041	0.003408778	0.018301401
FUNasv68	0.000908375	0.000803241	0.0012836	0.001377972	9.17E-05	0.002165561	0	0.001127951
FUNasv70	0.00015322	9.75E-05	0.000274224	0.000187404	0.00379004	0.001536849	0.016611655	0.003336193
FUNasv71	0.00707	0.007906182	0.007532396	0.00347249	0	3.49E-05	7.86E-05	6.35E-05
FUNasv72	0.001707306	0.001784341	0.001727025	0.002105542	0.000641862	0.001851205	0.000510826	0.000413052
FUNasv74	0.00128048	0.00062538	0.001651176	0.000540165	0.001436547	0.015845849	0.001728948	0.002589521
