ID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4
BACasv181	0	0.0004536	0.002223236	0.001596706	0	0.000322141	0	0
BACasv184	0	0.000793801	0.001083115	0.000966427	0	0	0.005138546	0.007263923
BACasv185	0.001723883	0.001852202	0.002223236	0.002016891	0	0	0.003772603	0.004554364
BACasv191	0.002561198	0.001890002	0.00245126	0.001680743	0	0	0.005008456	0.006802721
BACasv196	0.001231345	0.000756001	0.000969103	0	0	0	0.003252244	0.001498905
BACasv197	0.000640299	0.000529201	0	0.000378167	0	0	0.001951346	0.002651908
BACasv202	0.00453135	0.004158004	0.002679284	0.002521114	0	0	0	0
BACasv203	0.003546274	0.002570403	0.004275453	0.00235304	0	0	0	0.003055459
BACasv204	0.003053736	0.001965602	0.001653175	0.000840371	0	0	0.003577468	0.001153004
BACasv208	0.003595528	0.001134001	0.002622278	0.000630279	0	0	0.004162872	0.005188516
BACasv209	0.00206866	0.002759403	0.002679284	0.003109374	0	0	0	0.001614205
BACasv210	0.006944786	0.006312606	0.004218447	0.005630489	0	0	0	0.000807103
BACasv211	0.001625376	0.001285201	0.001710181	0.001260557	0	0	0.012748797	0.004439064
BACasv214	0.00103433	0.001247401	0.001140121	0.001134501	0	0	0.004618187	0
BACasv216	0.002019406	0.002835003	0.002052218	0.00264717	0	0	0	0
BACasv217	0.002511944	0.002003402	0.004047429	0.002269003	0	0	0.002081436	0.004727315
BACasv220	0.003053736	0.002608203	0.002508266	0.001848817	0	0	0.001040718	0.001441254
BACasv224	0.00142836	0.002797203	0.001710181	0.003907727	0	0	0	0
BACasv225	0.001576122	0.001134001	0.001653175	0.002815244	0	0	0	0
BACasv226	0.004679111	0.003666604	0.005358568	0.005168284	0	0	0.007154937	0.003689611
BACasv227	0.000443284	0.000982801	0	0.002184966	0	0	0.00253675	0.003977862
BACasv228	0.00310299	0.002608203	0.003762399	0.00411782	0	0	0.00026018	0.000634152
BACasv229	0.004334335	0.003893404	0.003078326	0.003697634	0	0	0.00292702	0.003689611
BACasv231	0.003546274	0.001890002	0.000342036	0.000504223	0.001323872	0.000867303	0	0.001383604
BACasv232	0	0.001549802	0	0.001932854	0	0	0.010537271	0.006283869
BACasv233	0.005073142	0.003213003	0.002850302	0.00411782	0	0	0.001626122	0.004554364
BACasv235	0.000788061	0.000642601	0	0.000924409	0	0.0001239	0	0
BACasv239	0.00310299	0.002646003	0.001995211	0.001848817	0	0	0.004553142	0.005130866
BACasv241	0.000886568	0.000680401	0.001596169	0.003109374	0	0	0	0.003631961
BACasv242	0	0.000642601	0.000114012	0.00029413	0.002541834	0.001511585	0.001235853	0.000403551
BACasv243	0.00142836	0.002343602	0.000912097	0	0	0	0.002731885	0.002594258
BACasv244	0.002216421	0.002343602	0.002337248	0.002311021	0	0	0	0.003055459
BACasv245	0.003152244	0.001663202	0	0.002605151	0	0	0	0.00334371
BACasv246	0.001625376	0.003061803	0.000912097	0.003403504	0	0	0	0
BACasv248	0.002167167	0.001663202	0.003876411	0.002857263	0	0	0	0
BACasv249	0.002708959	0.001701002	0.003249344	0.00382369	0	0	0.001886302	0.005822668
BACasv250	0	0.001436401	0	0.001722761	0	0	0.001756212	0.003516661
BACasv254	0.005664188	0.007030807	0.009006955	0.009328123	0	0	0.000975673	0.001210654
BACasv256	0.001773137	0.002948403	0.001197127	0.001680743	0	0	0.003447379	0.00657212
BACasv257	0.001576122	0.000831601	0.002052218	0.001596706	0.000582504	0	0.003057109	0
BACasv258	0.000443284	0.001512002	0	0.001218539	0	0	0.003772603	0.003747262
BACasv262	0.00517165	0.005745606	0.004332459	0.005168284	0	0	0	0.001325954
BACasv263	0.000738807	0.001134001	0.002109224	0.002395059	0	0	0	0
BACasv264	0.000541792	0.0002646	0	0	0	0	0.003382334	0.006860371
BACasv272	0.003546274	0.002986203	0	0.00088239	0	0	0.001430987	0.00322841
BACasv273	0.003546274	0.002646003	0.003135332	0.001890836	0	0	0	0.007090972
BACasv274	0.000738807	0.002419202	0.003819405	0.004495987	0	0	0	0
BACasv275	0.001920898	0.002835003	0.002223236	0.005168284	0	0	0	0
BACasv278	0.001182091	0.002079002	0.002394254	0.001806799	0	0	0.004423052	0.00317076
BACasv279	0.005713441	0.001625402	0.000912097	0.00088239	0	0	0	0
BACasv280	0.007388071	0.011982612	0.003420363	0.004832136	0	0	0	0
BACasv281	0.001674629	0.002041202	0	0	0	0	0	0
BACasv282	0.003546274	0.005027405	0.00518755	0.005630489	0	0	0	0.001383604
BACasv283	0.000541792	0.001058401	0.000912097	0.001008446	0	0	0.002211526	0.003804912
BACasv286	0.003546274	0.002154602	0.003534375	0	0	0	0.001365943	0.005765018
BACasv287	0.000591046	0.000831601	0.001140121	0.000756334	0.001376827	0.000842523	0.001821257	0.001441254
BACasv289	0.004580604	0.003893404	0.00330635	0.00352956	0	0	0	0
BACasv290	0.003349259	0.001701002	0.003249344	0.001722761	0.000688413	0.000446041	0	0.002478958
BACasv293	0.003152244	0.000529201	0.003648387	0.002016891	0	0.000223021	0.001496032	0
BACasv294	0.00206866	0.001927802	0	0.001344594	0	0	0.004162872	0
BACasv295	0	0.001927802	0	0	0.001588646	0.001214224	0	0.000922403
BACasv302	0.003152244	0.001398601	0.001539163	0.001218539	0	0	0.000195135	0.002363657
BACasv303	0.002659705	0.003553204	0.002394254	0.003151393	0	0	0	0
BACasv307	0.00206866	0.001814402	0.000627066	0.000756334	0	0	0.003187199	0
BACasv310	0.003398513	0.001701002	0.002280242	0.001512669	0	0	0	0.005073216
BACasv312	0.004974634	0.003024003	0.001881199	0.003025337	0	0	0.001821257	0.002075406
BACasv313	0.002364183	0.001701002	0.001425151	0.00147065	0	0	0	0
BACasv314	0.001231345	0.001814402	0	0	0	0	0	0
BACasv320	0.00349702	0.002381402	0.001368145	0.001722761	0	0	0.001821257	0.000518852
BACasv321	0	0.002457002	0	0	0	0	0	0
BACasv326	0.002265675	0.001512002	0	0	0	0	0	0
BACasv327	0.005861203	0.005329805	0.003420363	0.001092483	0	0	0	0
BACasv331	0.000985076	0.001058401	0.000684073	0	0.000423639	0.000743402	0	0
BACasv332	0.002216421	0.000642601	0	0	0	0	0	0
BACasv333	0.005368665	0.003666604	0.005073538	0.006428842	0	0	0	0.000749452
BACasv334	0.001132838	0.002154602	0.001995211	0.000966427	0	0	0.00026018	0.000403551
BACasv335	0.001773137	0.000793801	0.000969103	0.000756334	0	0	0.002146481	0.002594258
BACasv338	0.002610452	0.001663202	0.00216623	0	0	0	0	0
BACasv339	0.00142836	0.001663202	0.000627066	0.000840371	0	0	0	0
BACasv340	0	0.001663202	0	0.001638724	0	0	0	0.001960106
BACasv341	0.005713441	0.005216405	0.005529586	0.004832136	0	0	0.00572395	0.005015566
BACasv342	0.001083584	0.004044604	0.001710181	0.001218539	0	0	0	0
BACasv343	0.001083584	0.002003402	0.001140121	0.003571579	0	0	0	0
BACasv346	0	0.001587602	0.001938205	0.001848817	0	0	0	0
BACasv347	0	0.000907201	0	0.001092483	0.000582504	0	0.001430987	0.001268304
BACasv349	0.001231345	0.002419202	0.001197127	0.000714316	0	0	0	0
BACasv350	0.003300005	0.002041202	0.002223236	0.001260557	0	0	0.001300898	0.002709558
BACasv352	0.003841797	0.003213003	0.001197127	0.003109374	0.000317729	0.000198241	0.006504488	0.006283869
BACasv353	0.002561198	0.003061803	0.001140121	0.002269003	0	0	0	0
BACasv354	0.00142836	0.001247401	0.001482157	0.00176478	0	0	0.001886302	0.002363657
BACasv355	0.00142836	0.001247401	0.000684073	0.001638724	0	0.000272581	0.002731885	0.002075406
BACasv360	0.002019406	0.001474201	0	0.000378167	0	0	0	0
BACasv361	0.002807467	0.001209601	0	0	0	0	0.000845583	0
BACasv362	0.003989558	0.002570403	0.001653175	0.001344594	0	0	0	0.002767209
BACasv364	0.002413436	0.001512002	0.000627066	0.00058826	0	0	0	0.000634152
BACasv365	0	0.000604801	0	0	0	0	0.000780539	0.001614205
BACasv368	0.001920898	0.001776602	0.001653175	0	0	0	0	0
BACasv369	0.000738807	0.001474201	0	0.00029413	0	0	0.002341616	0.001614205
BACasv375	0.001871645	0.001096201	0.000855091	0.000504223	0	0	0	0
BACasv376	0.001822391	0.002570403	0.004047429	0.00205891	0	0	0	0
BACasv377	0.001379107	0.003137403	0	0.000840371	0	0	0	0
BACasv378	0.001083584	0.001134001	0.00273629	0.001932854	0	0	0	0.000518852
BACasv380	0.000492538	0.000378	0.000969103	0.000714316	0	0	0.002471705	0
BACasv383	0.002955228	0.001890002	0.001710181	0.001008446	0	0	0.001235853	0.001960106
BACasv384	0	0.000378	0	0	0	0	0	0.002190707
BACasv386	0	0.000189	0	0.000252111	0	0	0	0.002190707
BACasv387	0.001083584	0.000793801	0	0.000546241	0	0	0	0.001671855
BACasv390	0.001822391	0.0004158	0.001083115	0.000672297	0	0	0	0.001729505
BACasv391	0.002610452	0.002041202	0.003477369	0.003277449	0	0	0	0
BACasv392	0.001674629	0.001587602	0.001938205	0.003361486	0	0	0	0.000518852
BACasv393	0.001773137	0.001096201	0.001596169	0.001554687	0	0	0	0.000634152
BACasv400	0.001773137	0.000831601	0	0.000672297	0	0	0	0
BACasv401	0.001280599	0.001360801	0	0	0	0	0	0
BACasv402	0.001132838	0.001360801	0.001026109	0.000756334	0	0	0	0.001153004
BACasv404	0.000443284	0.003628804	0.002565272	0.002184966	0	0.000247801	0	0
BACasv406	0	0.000567001	0.000969103	0.000630279	0	0	0.000910628	0.001268304
BACasv407	0	0.001096201	0.001254133	0.000672297	0	0	0.001951346	0.003459011
BACasv410	0	0.0003024	0	0	0	0	0	0
BACasv414	0.000640299	0.001323001	0.000969103	0.000546241	0	0	0	0
BACasv415	0.001231345	0.002230202	0.000684073	0.00058826	0	0	0.001365943	0.000518852
BACasv416	0.001674629	0.001058401	0.001995211	0.002311021	0	0	0	0.001614205
BACasv418	0.001625376	0.000945001	0.000741079	0.00147065	0	0	0	0
BACasv419	0	0.001171801	0	0.00147065	0	0	0	0
BACasv420	0	0.0004536	0.001026109	0.001260557	0	0	0.002276571	0.001210654
BACasv427	0	0.001285201	0	0	0	0	0	0
BACasv432	0.001625376	0.001096201	0	0.000504223	0	0	0.000780539	0
BACasv436	0.000738807	0.0004158	0.001140121	0.000462204	0	0	0.00266684	0.001902456
BACasv437	0.000738807	0.0004536	0.00057006	0.001134501	0	0	0.001756212	0.00328606
BACasv443	0.001576122	0.000718201	0	0.001092483	0	0	0	0.000518852
BACasv445	0.00103433	0.0004914	0.001824193	0.000798353	0	0	0	0
BACasv448	0	0.000642601	0	0	0	0	0	0.001844806
BACasv452	0.002413436	0.001890002	0	0.000756334	0	0	0	0
BACasv453	0.001526868	0.002494802	0.001311139	0.001218539	0	0	0	0
BACasv455	0	0.001171801	0	0	0.000317729	0.000223021	0	0
BACasv456	0	0.002116802	0	0.000966427	0	0	0	0
BACasv457	0.000591046	0.001512002	0.003078326	0.003067356	0	0	0	0
BACasv458	0.001920898	0.001587602	0.003192338	0.004243876	0	0	0	0
BACasv461	0	0.0001512	0	0	0	0	0	0
BACasv463	0.001477614	0.000793801	0	0	0	0	0.001430987	0
BACasv464	0.000935822	0.000907201	0.001083115	0.001260557	0	0	0	0
BACasv465	0.002265675	0.001360801	0	0.002100929	0	0	0	0
BACasv468	0.00142836	0.001247401	0.001197127	0.002184966	0	0	0	0
BACasv472	0.003053736	0.002608203	0.004218447	0.00264717	0	0.000173461	0.001300898	0.001960106
BACasv474	0	0.001134001	0	0.001386613	0	0	0	0
BACasv475	0.001231345	0.001247401	0	0.00117652	0	0	0	0
BACasv478	0.001083584	0.0004536	0	0.000504223	0	0	0	0.001614205
BACasv479	0.000640299	0.000378	0.000741079	0.000840371	0	0	0	0.001614205
BACasv485	0.00246269	0.001096201	0.00216623	0.000378167	0	0	0	0
BACasv487	0	0.000680401	0.001539163	0	0	0	0	0
BACasv489	0.001379107	0.0004536	0.001539163	0.001974873	0.000158865	0	0.000455314	0.000461201
BACasv490	0	0.0002268	0	0	0	0.001610705	0	0
BACasv491	0.000541792	0.0003402	0	0.000126056	0	0	0.000390269	0.001210654
BACasv497	0.001280599	0.000718201	0	0	0	0	0	0
BACasv498	0.004038812	0.001625402	0	0	0	0	0	0
BACasv499	0.000640299	0.000982801	0.001425151	0.001890836	0	0	0	0
BACasv500	0.001132838	0.000982801	0	0	0	0	0	0
BACasv501	0	0.000982801	0.001425151	0	0	0	0	0
BACasv505	0	0.0004914	0.000399042	0	0	0	0.001691167	0
BACasv506	0	0.001285201	0	0	0	0	0.001691167	0
BACasv508	0.001231345	0.000529201	0.000684073	0.000546241	0	0	0	0
BACasv510	0.001822391	0.000945001	0.000456048	0.001050464	0	0	0	0
BACasv518	0.00103433	0.000680401	0.001368145	0.000966427	0	0	0	0
BACasv521	0	0.000793801	0.001026109	0.001932854	0	0	0	0
BACasv526	0.000935822	0.000642601	0.001083115	0	0	0	0	0.001902456
BACasv528	0.00142836	0.001323001	0.00028503	0.000462204	0	0	0.000650449	0.002767209
BACasv530	0	0.0002268	0.000513054	0.000630279	0	0	0	0
BACasv531	0.000837315	0.0002646	0.00057006	0.000210093	0	0.000396481	0	0
BACasv534	0.001132838	0.000831601	0.000969103	0.000924409	0	0	0	0
BACasv535	0.001132838	0.000793801	0.000627066	0.000630279	0	0	0	0.000807103
BACasv536	0.00206866	0.000869401	0.000684073	0	0	0	0	0
BACasv537	0	0.000869401	0.00057006	0	0	0	0.000910628	0.001325954
BACasv539	0	0.000604801	0.000855091	0.001806799	0	0	0	0
BACasv543	0.00039403	0.0001512	0	0	0.000529549	0.0001239	0	0.001325954
BACasv551	0.00103433	0.0004158	0.001254133	0.000462204	0	0	0	0
BACasv552	0.00039403	0.000529201	0	0.000924409	0	0	0	0
BACasv553	0	0.0003402	0.001140121	0.000924409	0	0	0	0
BACasv555	0	0.000604801	0.000912097	0.000924409	0	0	0	0
BACasv557	0	0.000604801	0.000513054	0.000630279	0	0	0.001430987	0.001095353
BACasv563	0.00103433	0.000604801	0	0	0	0	0	0
BACasv566	0.003250751	0.002343602	0.002052218	0.002311021	0	0	0	0
BACasv567	0	0.000793801	0	0.000672297	0	0	0	0
BACasv571	0	0.000642601	0	0	0	0	0.001365943	0.000922403
BACasv584	0.000985076	0.000718201	0	0	0	0	0.000390269	0.000634152
BACasv585	0.000985076	0.000378	0.000228024	0	0	0	0	0.000461201
BACasv587	0.001674629	0.000756001	0.000684073	0.000546241	0	0	0.000585404	0
BACasv588	0	0.000756001	0	0.000336149	0	0	0	0
BACasv589	0	0.000756001	0	0	0	0	0	0
BACasv590	0.000788061	0.000756001	0.00057006	0.000546241	0	0	0	0
BACasv591	0.000541792	0.000756001	0	0	0	0	0	0
BACasv592	0	0.000189	0.001425151	0.000798353	0	0	0	0
BACasv594	0.000689553	0.000718201	0.00057006	0.000840371	0	0	0	0.000634152
BACasv595	0.000640299	0.0004536	0.000912097	0.001638724	0	0	0.002081436	0.000691802
BACasv603	0.000788061	0.0004914	0.001026109	0	0	0	0	0.001153004
BACasv613	0.000886568	0.000718201	0	0	0	0	0	0
BACasv614	0.002758213	0.001701002	0.001254133	0.000672297	0	0.000272581	0	0.000749452
BACasv616	0.000689553	0.000604801	0.001083115	0.000672297	0	0	0.001040718	0.000864753
BACasv617	0	0.000680401	0.000912097	0.000798353	0	0	0	0
BACasv618	0.000591046	0.000945001	0.000855091	0.000798353	0	0	0	0
BACasv619	0	0.0004158	0.001083115	0.00117652	0	0	0	0.000461201
BACasv624	0.000985076	0.0004914	0	0	0	0	0.001235853	0.000576502
BACasv626	0.000591046	0.000378	0	0	0	0	0.001105763	0.000576502
BACasv630	0	0.0001512	0	0	0	0	0	0.001095353
BACasv637	0.001083584	0.000378	0	0	0	0.000446041	0	0
BACasv639	0.000886568	0.000529201	0.001140121	0.000714316	0	0	0	0
BACasv640	0.000886568	0.0004914	0	0.000504223	0	0	0	0
BACasv641	0.000886568	0.000680401	0.001026109	0	0	0	0	0
BACasv642	0.000935822	0.000680401	0	0	0	0	0	0
BACasv643	0	0.000680401	0	0	0	0	0	0.000691802
BACasv648	0	0.000567001	0	0	0	0	0.001170808	0
BACasv651	0.001132838	0.000907201	0.000399042	0.000378167	0	0	0	0
BACasv652	0.000837315	0.0004158	0	0	0	0	0	0
BACasv654	0.000492538	0.000642601	0	0.000210093	0	0	0	0
BACasv655	0.000837315	0.000642601	0.000684073	0.000252111	0	0	0	0
BACasv656	0	0.000642601	0	0.00029413	0	0	0	0
BACasv657	0	0.000642601	0	0.000714316	0	0	0	0
BACasv667	0	0.0004158	0	0	0	0	0.001105763	0.000518852
BACasv675	0.000788061	0.000567001	0	0	0	0	0	0
BACasv676	0.00039403	0.000604801	0	0.000504223	0	0	0	0
BACasv677	0	0.000604801	0	0	0	0	0	0
BACasv679	0	0.000604801	0.000912097	0.000462204	0	0	0.000910628	0
BACasv682	0	0.0002646	0	0.000672297	0	0	0	0
BACasv684	0.000738807	0.0003024	0.000456048	0.000210093	0	0	0	0.000922403
BACasv685	0.000295523	0.000189	0.000399042	0.000504223	0	0	0	0.000922403
BACasv691	0.000738807	0.000567001	0	0	0	0	0	0
BACasv692	0.000738807	0.000756001	0	0.000252111	0	0	0	0
BACasv694	0.000738807	0.000680401	0.000684073	0	0	0	0	0
BACasv695	0.000640299	0.000567001	0	0	0	0	0	0.000807103
BACasv696	0	0.000567001	0	0	0	0	0	0
BACasv697	0	0.000567001	0	0	0	0	0	0
BACasv698	0	0.000567001	0	0	0	0	0	0
BACasv699	0.001182091	0.000567001	0	0.000252111	0	0	0	0.000634152
BACasv700	0.000197015	0.001020601	0	0	0	0	0	0
BACasv706	0	0.0004536	0	0.000630279	0	0	0	0
BACasv713	0.000689553	0.0002268	0	0	0	0	0	0
BACasv714	0.000492538	0.000529201	0	0	0	0	0	0
BACasv715	0	0.000869401	0	0.00029413	0	0	0	0
BACasv719	0	0.0001134	0.000627066	0.00058826	0	0	0	0
BACasv720	0.000492538	0.0001512	0.000741079	0.00058826	0	0	0	0
BACasv721	0.000295523	0.000189	0	0.000756334	0	0	0.000780539	0.000345901
BACasv730	0.000640299	0.0003402	0	0	0	0	0	0
BACasv731	0.000147761	0.0004914	0	0	0	0	0	0
BACasv732	0	0.0004914	0	0	0	0	0	0
BACasv733	0	0.0004914	0.00057006	0	0	0	0	0
BACasv734	0	0.000831601	0	0	0	0	0	0
BACasv735	0	0.0004914	0.00028503	0.000462204	0	0	0	0
BACasv736	0	0.0004914	0	0	0	0	0	0
BACasv737	0	0.0004914	0	0	0	0	0	0
BACasv738	0.000492538	0.0004914	0	0	0	0	0	0
BACasv743	0	0.0002646	0	0.00029413	0	0	0	0.000749452
BACasv753	0.000591046	0.0004536	0	0	0	0	0	0
BACasv756	0	0.0004536	0	0	0	0	0	0
BACasv757	0.00039403	0.0004536	0	0	0	0	0	0
BACasv758	0	0.0004536	0.000456048	0.00029413	0	0	0	0
BACasv759	0	0.0004536	0	0	0	0	0	0.000634152
BACasv760	0	0.0004536	0	0	0	0	0	0
BACasv761	0.00039403	0.0004536	0	0	0	0	0	0
BACasv763	0	0.000189	0.000684073	0.000378167	0	0	0	0
BACasv768	0.000443284	0.000189	0	0.000504223	0	0	0	0
BACasv777	0.000541792	0.0002646	0	0	0	0	0	0
BACasv778	0.000541792	0.0002268	0.000456048	0.000336149	0	0	0	0
BACasv779	0.000246269	0.0004158	0.000228024	0.000210093	0	0	0	0
BACasv780	0.000443284	0.0004158	0	0.000378167	0	0	0	0
BACasv781	0	0.0004158	0	0	0	0	0	0
BACasv782	0.000344777	0.0004158	0	0	0	0	0	0
BACasv783	0	0.0004158	0	0	0	0	0	0
BACasv784	0.00039403	0.0004158	0	0	0	0	0	0
BACasv785	0	0.0004158	0	0	0	0	0	0
BACasv799	0.000492538	0.0002646	0	0	0	0	0	0
BACasv805	0.000738807	0.000529201	0.000513054	0.000798353	0	0	0.000520359	0.000403551
BACasv806	0	0.000378	0	0	0	0	0	0
BACasv807	0.000197015	0.000680401	0.000399042	0.000126056	0	0	0	0
BACasv808	0	0.000378	0	0	0	0	0	0
BACasv809	0	0.000378	0	0	0	0	0.000780539	0
BACasv810	0	0.000378	0	0	0	0	0	0
BACasv811	0.000443284	0.000378	0	0	0	0	0	0
BACasv812	0	0.000378	0.000513054	0	0	0	0	0
BACasv813	0	0.000378	0	0	0	0	0	0
BACasv814	0	0.000378	0	0	0	0	0	0
