ID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4
BACasv172	0.000738807	0.000907201	0	0	0	0	0.006504488	0.004554364
BACasv173	0	0	0	0	0.001217962	0.000768182	0.000390269	0
BACasv175	0	0	0	0	0.000529549	0	0.00533368	0.003747262
BACasv177	0.005516426	0.006879607	0.005529586	0.005168284	0.000688413	0	0.008650969	0.011530036
BACasv179	0.009801507	0.008958609	0.009463003	0.01029455	0	0	0.03531937	0.018793958
BACasv183	0	0	0.001368145	0.002142947	0.002435925	0.000966423	0.009886822	0.003516661
BACasv184	0	0.000793801	0.001083115	0.000966427	0	0	0.005138546	0.007263923
BACasv185	0.001723883	0.001852202	0.002223236	0.002016891	0	0	0.003772603	0.004554364
BACasv188	0	0	0	0	0.007307774	0	0.001626122	0
BACasv189	0	0	0	0	0	0	0.002146481	0.004496714
BACasv190	0	0	0	0	0	0	0.002081436	0.004496714
BACasv191	0.002561198	0.001890002	0.00245126	0.001680743	0	0	0.005008456	0.006802721
BACasv196	0.001231345	0.000756001	0.000969103	0	0	0	0.003252244	0.001498905
BACasv197	0.000640299	0.000529201	0	0.000378167	0	0	0.001951346	0.002651908
BACasv198	0	0	0	0	0	0	0.001040718	0.004381414
BACasv204	0.003053736	0.001965602	0.001653175	0.000840371	0	0	0.003577468	0.001153004
BACasv208	0.003595528	0.001134001	0.002622278	0.000630279	0	0	0.004162872	0.005188516
BACasv211	0.001625376	0.001285201	0.001710181	0.001260557	0	0	0.012748797	0.004439064
BACasv217	0.002511944	0.002003402	0.004047429	0.002269003	0	0	0.002081436	0.004727315
BACasv220	0.003053736	0.002608203	0.002508266	0.001848817	0	0	0.001040718	0.001441254
BACasv226	0.004679111	0.003666604	0.005358568	0.005168284	0	0	0.007154937	0.003689611
BACasv227	0.000443284	0.000982801	0	0.002184966	0	0	0.00253675	0.003977862
BACasv228	0.00310299	0.002608203	0.003762399	0.00411782	0	0	0.00026018	0.000634152
BACasv229	0.004334335	0.003893404	0.003078326	0.003697634	0	0	0.00292702	0.003689611
BACasv232	0	0.001549802	0	0.001932854	0	0	0.010537271	0.006283869
BACasv233	0.005073142	0.003213003	0.002850302	0.00411782	0	0	0.001626122	0.004554364
BACasv237	0	0	0	0	0.003918661	0	0.001235853	0
BACasv239	0.00310299	0.002646003	0.001995211	0.001848817	0	0	0.004553142	0.005130866
BACasv242	0	0.000642601	0.000114012	0.00029413	0.002541834	0.001511585	0.001235853	0.000403551
BACasv243	0.00142836	0.002343602	0.000912097	0	0	0	0.002731885	0.002594258
BACasv249	0.002708959	0.001701002	0.003249344	0.00382369	0	0	0.001886302	0.005822668
BACasv250	0	0.001436401	0	0.001722761	0	0	0.001756212	0.003516661
BACasv254	0.005664188	0.007030807	0.009006955	0.009328123	0	0	0.000975673	0.001210654
BACasv255	0	0	0	0	0	0	0.003837648	0.002824859
BACasv256	0.001773137	0.002948403	0.001197127	0.001680743	0	0	0.003447379	0.00657212
BACasv257	0.001576122	0.000831601	0.002052218	0.001596706	0.000582504	0	0.003057109	0
BACasv258	0.000443284	0.001512002	0	0.001218539	0	0	0.003772603	0.003747262
BACasv259	0.000492538	0	0.00057006	0.000504223	0	0	0.001691167	0.001844806
BACasv264	0.000541792	0.0002646	0	0	0	0	0.003382334	0.006860371
BACasv272	0.003546274	0.002986203	0	0.00088239	0	0	0.001430987	0.00322841
BACasv277	0.001132838	0	0	0.000672297	0	0	0.003967738	0.001325954
BACasv278	0.001182091	0.002079002	0.002394254	0.001806799	0	0	0.004423052	0.00317076
BACasv283	0.000541792	0.001058401	0.000912097	0.001008446	0	0	0.002211526	0.003804912
BACasv286	0.003546274	0.002154602	0.003534375	0	0	0	0.001365943	0.005765018
BACasv287	0.000591046	0.000831601	0.001140121	0.000756334	0.001376827	0.000842523	0.001821257	0.001441254
BACasv291	0	0	0	0	0	0	0.003382334	0
BACasv292	0	0	0	0	0	0	0.003382334	0
BACasv293	0.003152244	0.000529201	0.003648387	0.002016891	0	0.000223021	0.001496032	0
BACasv294	0.00206866	0.001927802	0	0.001344594	0	0	0.004162872	0
BACasv296	0	0	0	0	0	0	0.003317289	0.002190707
BACasv297	0	0	0	0	0	0	0.002601795	0.000634152
BACasv302	0.003152244	0.001398601	0.001539163	0.001218539	0	0	0.000195135	0.002363657
BACasv307	0.00206866	0.001814402	0.000627066	0.000756334	0	0	0.003187199	0
BACasv308	0	0	0	0	0	0	0.001886302	0.001153004
BACasv309	0	0	0	0	0	0.000892083	0.001691167	0.001325954
BACasv312	0.004974634	0.003024003	0.001881199	0.003025337	0	0	0.001821257	0.002075406
BACasv316	0	0	0	0	0.002012286	0.001189444	0.001105763	0
BACasv317	0	0	0	0	0.000635459	0.000346921	0.00253675	0.001268304
BACasv318	0	0	0.001197127	0	0	0	0.000520359	0.002306007
BACasv320	0.00349702	0.002381402	0.001368145	0.001722761	0	0	0.001821257	0.000518852
BACasv328	0	0	0.002622278	0.001638724	0	0	0.001365943	0
BACasv334	0.001132838	0.002154602	0.001995211	0.000966427	0	0	0.00026018	0.000403551
BACasv335	0.001773137	0.000793801	0.000969103	0.000756334	0	0	0.002146481	0.002594258
BACasv337	0.002167167	0	0	0.000378167	0	0	0.001496032	0
BACasv341	0.005713441	0.005216405	0.005529586	0.004832136	0	0	0.00572395	0.005015566
BACasv344	0	0	0	0.001848817	0	0	0.000455314	0
BACasv347	0	0.000907201	0	0.001092483	0.000582504	0	0.001430987	0.001268304
BACasv350	0.003300005	0.002041202	0.002223236	0.001260557	0	0	0.001300898	0.002709558
BACasv352	0.003841797	0.003213003	0.001197127	0.003109374	0.000317729	0.000198241	0.006504488	0.006283869
BACasv354	0.00142836	0.001247401	0.001482157	0.00176478	0	0	0.001886302	0.002363657
BACasv355	0.00142836	0.001247401	0.000684073	0.001638724	0	0.000272581	0.002731885	0.002075406
BACasv356	0	0	0	0	0	0	0.001365943	0.001210654
BACasv357	0	0	0	0	0	0	0.002081436	0.002421308
BACasv359	0	0	0	0	0	0	0.000845583	0
BACasv361	0.002807467	0.001209601	0	0	0	0	0.000845583	0
BACasv363	0	0	0	0	0	0	0.001300898	0.00322841
BACasv365	0	0.000604801	0	0	0	0	0.000780539	0.001614205
BACasv369	0.000738807	0.001474201	0	0.00029413	0	0	0.002341616	0.001614205
BACasv370	0.001280599	0	0.001482157	0.001638724	0	0	0.001561077	0.001210654
BACasv380	0.000492538	0.000378	0.000969103	0.000714316	0	0	0.002471705	0
BACasv381	0	0	0	0	0	0	0.002471705	0
BACasv382	0	0	0	0	0	0	0.002471705	0
BACasv383	0.002955228	0.001890002	0.001710181	0.001008446	0	0	0.001235853	0.001960106
BACasv385	0.000886568	0	0	0	0	0	0.001300898	0.002190707
BACasv394	0	0	0	0	0	0	0.002406661	0
BACasv405	0	0	0	0	0	0	0.002341616	0
BACasv406	0	0.000567001	0.000969103	0.000630279	0	0	0.000910628	0.001268304
BACasv407	0	0.001096201	0.001254133	0.000672297	0	0	0.001951346	0.003459011
BACasv415	0.001231345	0.002230202	0.000684073	0.00058826	0	0	0.001365943	0.000518852
BACasv420	0	0.0004536	0.001026109	0.001260557	0	0	0.002276571	0.001210654
BACasv421	0	0	0	0	0.000317729	0	0.000975673	0.001153004
BACasv422	0.000295523	0	0.00028503	0.001302576	0	0	0.001496032	0.002017756
BACasv432	0.001625376	0.001096201	0	0.000504223	0	0	0.000780539	0
BACasv435	0.000443284	0	0	0.00029413	0	0	0.000780539	0.001902456
BACasv436	0.000738807	0.0004158	0.001140121	0.000462204	0	0	0.00266684	0.001902456
BACasv437	0.000738807	0.0004536	0.00057006	0.001134501	0	0	0.001756212	0.00328606
BACasv447	0	0	0	0	0	0	0.001040718	0.000922403
BACasv463	0.001477614	0.000793801	0	0	0	0	0.001430987	0
BACasv472	0.003053736	0.002608203	0.004218447	0.00264717	0	0.000173461	0.001300898	0.001960106
BACasv476	0	0	0	0	0	0	0.001821257	0
BACasv481	0	0	0	0	0	0	0.000780539	0.001614205
BACasv489	0.001379107	0.0004536	0.001539163	0.001974873	0.000158865	0	0.000455314	0.000461201
BACasv491	0.000541792	0.0003402	0	0.000126056	0	0	0.000390269	0.001210654
BACasv505	0	0.0004914	0.000399042	0	0	0	0.001691167	0
BACasv506	0	0.001285201	0	0	0	0	0.001691167	0
BACasv523	0	0	0	0	0	0	0.001561077	0
BACasv524	0	0	0	0	0	0	0.001561077	0
BACasv528	0.00142836	0.001323001	0.00028503	0.000462204	0	0	0.000650449	0.002767209
BACasv537	0	0.000869401	0.00057006	0	0	0	0.000910628	0.001325954
BACasv557	0	0.000604801	0.000513054	0.000630279	0	0	0.001430987	0.001095353
BACasv558	0	0	0	0.000210093	0	0	0.001170808	0.001268304
BACasv561	0	0	0	0	0	0	0.000520359	0
BACasv570	0	0	0	0	0	0	0.001365943	0
BACasv571	0	0.000642601	0	0	0	0	0.001365943	0.000922403
BACasv580	0	0	0	0	0.000317729	0.000198241	0.000650449	0
BACasv584	0.000985076	0.000718201	0	0	0	0	0.000390269	0.000634152
BACasv587	0.001674629	0.000756001	0.000684073	0.000546241	0	0	0.000585404	0
BACasv595	0.000640299	0.0004536	0.000912097	0.001638724	0	0	0.002081436	0.000691802
BACasv598	0	0	0	0	0	0	0.001300898	0
BACasv599	0	0	0	0	0	0	0.001300898	0
BACasv600	0.000640299	0	0	0	0	0	0.001300898	0
BACasv601	0	0	0	0	0	0	0.001300898	0
BACasv616	0.000689553	0.000604801	0.001083115	0.000672297	0	0	0.001040718	0.000864753
BACasv623	0	0	0	0	0	0	0.001235853	0
BACasv624	0.000985076	0.0004914	0	0	0	0	0.001235853	0.000576502
BACasv625	0.000443284	0	0	0	0	0	0.001235853	0.000691802
BACasv626	0.000591046	0.000378	0	0	0	0	0.001105763	0.000576502
BACasv627	0	0	0	0.00029413	0	0	0.001105763	0.001095353
BACasv631	0	0	0	0	0	0	0.000975673	0.001095353
BACasv648	0	0.000567001	0	0	0	0	0.001170808	0
BACasv659	0	0	0.000969103	0.000420186	0	0	0.000455314	0
BACasv660	0	0	0.000969103	0	0	0	0.000975673	0.000576502
BACasv666	0	0	0	0	0	0	0.001105763	0
BACasv667	0	0.0004158	0	0	0	0	0.001105763	0.000518852
BACasv671	0.000788061	0	0	0	0	0	0.000455314	0
BACasv679	0	0.000604801	0.000912097	0.000462204	0	0	0.000910628	0
BACasv701	0	0	0.000855091	0	0	0	0.000520359	0
BACasv710	0	0	0	0	0	0	0.000975673	0
BACasv721	0.000295523	0.000189	0	0.000756334	0	0	0.000780539	0.000345901
BACasv771	0	0	0	0	0	0	0.001105763	0
BACasv772	0	0	0	0	0	0	0.000780539	0
BACasv790	0	0	0	0	0	0	0.000715494	0
BACasv791	0	0	0	0	0	0	0.000715494	0
BACasv803	0.000935822	0	0	0.000378167	0	0	0.000585404	0
BACasv805	0.000738807	0.000529201	0.000513054	0.000798353	0	0	0.000520359	0.000403551
BACasv809	0	0.000378	0	0	0	0	0.000780539	0
BACasv825	0	0	0	0	0	0	0.001235853	0
BACasv826	0	0	0	0	0	0	0.000650449	0
BACasv827	0	0	0	0	0	0	0.000650449	0
BACasv828	0	0	0	0	0	0	0.000650449	0
BACasv891	0	0	0	0	0	0	0.000520359	0
BACasv892	0	0	0	0	0	0	0.000520359	0
BACasv893	0	0	0	0	0	0	0.000520359	0
BACasv921	0	0	0	0	0	0	0.000455314	0
BACasv959	0	0	0	0	0	0	0.000390269	0
BACasv981	0.000197015	0	0.00028503	0	0	0	0.000195135	0
BACasv989	0	0	0	0	0	0	0.000325224	0
BACasv990	0	0	0	0	0	0	0.000325224	0
BACasv991	0	0	0	0	0	0	0.000325224	0
BACasv1005	0	7.56E-05	0.000228024	0	0	0	0.000195135	0
BACasv1011	0	0	0	0	0	0	0.00026018	0
BACasv1012	0	0	0	0	0	0	0.00026018	0
BACasv1013	0	0	0	0	0	0	0.00026018	0
BACasv1014	0	0	0	0	0	0	0.00026018	0
BACasv1029	0	0	0	0	0	0	0.000195135	0
BACasv1045	0	0	0	0	0	0	0.00013009	0
FUNasv1	0.007321718	0.006798857	0.004597621	0.0117293	0.001090146	0.002875771	0.004106252	0.001715756
FUNasv2	0.270673729	0.213225929	0.233329249	0.278185045	0.219628739	0.189242054	0.26670989	0.279350554
FUNasv3	0.018375432	0.023844768	0.029032691	0.02882718	0.053142065	0.049400396	0.061122244	0.085819591
FUNasv4	0.042792103	0.049181268	0.043391504	0.031065007	0.046275165	0.092036326	0.060287241	0.077653862
FUNasv5	0.061583417	0.061906893	0.093224344	0.076780616	0.006377863	0.004715334	0.014902354	0.014552156
FUNasv6	0.001094427	0.001543369	0.001948738	0.007077266	0.001232782	0.000116428	0.001041298	0.000254186
FUNasv7	0.000777043	0.000596693	0.002147112	0.004122893	0	0.000256142	0.001011828	0.000651352
FUNasv8	0.001477477	0.001405671	0.001767867	0.0051922	0.000163012	0.000256142	0.000972533	0.000460712
FUNasv9	0.019349472	0.009931495	0.01061887	0.011222206	0.031817997	0.105111189	0.058735117	0.069885299
FUNasv10	0.017270061	0.01648938	0.012124182	0.021650701	0.024329611	0.106077541	0.03922551	0.057366632
FUNasv11	0	0	0	0	0.000244519	0	0.001630712	0.000683125
FUNasv12	0.016646237	0.020964577	0.029785347	0.040391124	0.005736001	0.001932705	0.009872687	0.005051949
FUNasv13	0.050595368	0.042841406	0.00939945	0.007573336	0.039550901	0.044650134	0.010442454	0.010707591
FUNasv14	0.024175896	0.034757364	0.028460906	0.015389194	0	0.002945628	0.015540886	0.005735075
FUNasv15	0	5.74E-05	0.00051344	0.000948045	0	0	0.000265236	6.35E-05
FUNasv16	0.001083483	0.00152042	0.001960407	0.000440951	0.114709838	0.007311678	0.024401745	0.011104756
FUNasv17	0.00015322	0.000206548	0.00077016	0.002193732	0	0.000104785	0.000334001	0.000206526
FUNasv18	3.28E-05	7.46E-05	7.58E-05	0.000220476	0.10800595	0.001106066	0.002406774	0.000921425
FUNasv20	0.010309504	0.006127578	0.007695764	0.010593851	0.029933165	0.012376295	0.019607843	0.01264576
FUNasv22	0.005669133	0.008181578	0.004580117	0.00554496	0.019643003	0.01306322	0.040718692	0.022844978
FUNasv23	0.001291424	0.001124537	0.003127316	0.007485145	0.000845627	0.004936547	0.000491178	0.001985829
FUNasv24	0.000131331	0.000206548	0.000151698	0.000462999	0.000224142	0	0.001041298	0.000333619
FUNasv25	0.009707569	0.002363822	0.002374659	0.001719709	0.030931616	0.011968797	0.02879288	0.018142535
FUNasv26	0.003742941	0.00422275	0.00345405	0.002127589	0.000478849	0.001303993	0.000648356	0
FUNasv27	0.00202469	0.001635168	0.002689725	0.002645707	0.000315837	0.001129351	0.001149358	0.000905538
FUNasv28	0.00105065	0.000539319	0.001102729	0.003924465	2.04E-05	0	2.95E-05	0
FUNasv30	0.000842709	0.000476207	0.000414253	0.001653567	6.11E-05	0.000104785	5.89E-05	9.53E-05
FUNasv32	0.004574706	0.003568683	0.005776199	0.012831678	0.011971228	0.007334963	0.00916539	0.01118419
FUNasv33	0.013089349	0.013500178	0.011336519	0.002789016	0.000621485	0.000267784	0.000186648	0.000413052
FUNasv34	0.002933065	0.003304761	0.00435257	0.005412675	0.001018828	0.001397136	0.000805533	0.000603692
FUNasv37	0.000164164	0.000154911	0.000169202	0.000341737	0	0.000116428	0.000334001	0.000222413
FUNasv38	0.011360154	0.008370914	0.008956025	0.003252015	0.001253158	0.001758063	0.000933239	0.000667239
FUNasv39	0.048953728	0.041602121	0.040030806	0.026236592	0.021558399	0.029537781	0.01376282	0.01080291
FUNasv40	0.011633761	0.014005072	0.011972484	0.001146473	0.000611297	0.000593783	0.002151362	0.000508372
FUNasv43	0.000755155	0.001027	0.001551989	0.002700826	0.000224142	6.99E-05	0.000579591	9.53E-05
FUNasv48	0.011469597	0.008405338	0.003098143	0.005677246	0.003331567	0.000465712	0.002907776	0.002128809
FUNasv49	0.006544675	0.00757341	0.008121685	0.003946513	0	0	1.96E-05	9.53E-05
FUNasv50	0	0.000131961	0.001213585	0.000551189	0.004543973	0.01314472	0.001807537	0.064849236
FUNasv51	0.000404938	0.000240972	0.000326734	0.000462999	0.001253158	0.005553615	0.001964714	0.002462428
FUNasv52	0.020093683	0.017057386	0.011103137	0.015565575	0.009923384	0.03594132	0.011581988	0.007434944
FUNasv53	0.000317384	0.000137698	0.001044383	0.001675614	0	0	0.000265236	7.94E-05
FUNasv54	0	0	0	0	0	0	0.000216119	0
FUNasv55	0.000372105	0.003849817	0.00223463	0.00108033	0.014294156	0.003597625	0.015953476	0.002891367
FUNasv58	0.000262663	0.000218022	0.000233382	0.001554353	0	6.99E-05	0.000108059	6.35E-05
FUNasv60	0.000175108	0.000189335	0.000344238	0.000143309	0.000244519	9.31E-05	0.005805729	0
FUNasv61	0	0.000114749	0.000221713	0.000396856	0	0	9.82E-05	9.53E-05
FUNasv62	0.00901808	0.007240639	0.010350481	0.009491473	0.000916945	0.000849924	0.001522653	0.000730785
FUNasv63	0.012925185	0.012381379	0.014236287	0.008918237	0.00633711	0.007090465	0.00501002	0.003510946
FUNasv65	5.47E-05	4.59E-05	8.17E-05	0.000374808	0.002037656	0.007835604	0.008124091	0.015092301
FUNasv66	0.000448715	0.000504894	0.000245051	0	0.003708534	0.005996041	0.003408778	0.018301401
FUNasv69	0.001729195	0.000665542	0.011680757	0.003648871	0	0	3.93E-05	0
FUNasv70	0.00015322	9.75E-05	0.000274224	0.000187404	0.00379004	0.001536849	0.016611655	0.003336193
FUNasv71	0.00707	0.007906182	0.007532396	0.00347249	0	3.49E-05	7.86E-05	6.35E-05
FUNasv72	0.001707306	0.001784341	0.001727025	0.002105542	0.000641862	0.001851205	0.000510826	0.000413052
FUNasv74	0.00128048	0.00062538	0.001651176	0.000540165	0.001436547	0.015845849	0.001728948	0.002589521
FUNasv76	0.00030644	0.000120486	0.000414253	0.000661427	0.000122259	0.000232856	0.000363472	0.000238299
FUNasv77	0.000262663	0.000384408	0.000851843	0.002061447	0.000254707	0.001222494	0.000167001	0.000508372
FUNasv78	0.000284551	0.000458995	0.002543861	0.00487251	0.000560355	0.001781348	0.000451884	0.016061386
FUNasv79	0.00112726	0.009047931	0.000933527	0.000418904	0.001130899	0.002456631	0.001591418	0.001541003
FUNasv81	0.000317384	0.000321296	0.000268389	0.004729201	0	0	6.88E-05	6.35E-05
FUNasv82	0.000142276	0	0.00166868	0.000529141	0.000509414	0.001245779	0.000736768	0.029660344
FUNasv83	0.005067198	0.004125214	0.003057301	0.002634683	0	0	0.000186648	0
FUNasv85	0.002922121	0.002627744	0.004405081	0.001620495	0.000183389	0.000919781	0.000255413	0.000413052
FUNasv86	0.002013746	0.002042526	0.002012918	0.001973256	0.000611297	0.001001281	0.00209242	0.001525117
FUNasv89	0	0	7.58E-05	0.000121262	0	5.82E-05	0.000117883	0
FUNasv90	0.001455588	0.002214649	0.002222961	0.001521281	0.001976526	0.000174642	0.000216119	0.000285959
FUNasv94	0.007956486	0.003924404	0.000688476	0	0.000366778	0	0.000618885	0
FUNasv95	0.000164164	0.00022376	0.000157533	0.000914974	0.00764121	0.004133194	0.006120083	0.001985829
FUNasv97	0.000995929	0.001204861	0.001318607	0.001499234	0.002587823	0.000966352	0.002426421	0.004416484
FUNasv98	0.000328328	0.000321296	0.000332569	0.000540165	7.13E-05	0	7.86E-05	0
FUNasv99	0.001389923	0.001508945	0.001231089	0.001289782	0.000550167	0.000221213	0.000579591	0.001032631
FUNasv100	0.004552817	0.003551471	0.000437591	0.000925997	0.001711631	0.000593783	0.001188652	0
FUNasv101	0.001740139	0.00082619	0.000916023	0.00148821	0.001884832	0.002433345	0.002259421	0.001715756
FUNasv103	0.001937136	0.002237599	0.001015211	0.002381136	0.005552612	0.015112353	0.009872687	0.005623868
FUNasv104	0.001072539	0.000734391	0.000420087	0.001455139	0.002516505	0.001501921	0.002681834	0.002271789
FUNasv107	0.007376439	0.010178205	0.005770364	0.005666222	0.00065205	0	0.000442061	0
FUNasv111	0.000580046	0.000866352	0.00390331	0.004905581	9.17E-05	0	7.86E-05	0
FUNasv113	0.000393994	0.000654067	0.005606997	0.004233131	0.000152824	0	0.001326182	0.000206526
FUNasv114	0.002188854	0.000665542	0.003296517	0.00396856	0.00035659	0.00058214	0.001453888	0.000635465
FUNasv115	0.000503437	0.000367196	0.002088767	0.006162292	0	0.000162999	0.000510826	0.000206526
FUNasv116	0	3.44E-05	0.000110856	0	0.000529791	0.001699849	0.009528862	0.001143838
FUNasv118	0.002068467	0.002381034	0.001697852	0.002314993	0.000224142	0.000244499	0.000167001	0
FUNasv122	0.001378978	0.000946676	0.000688476	0.000121262	0.000315837	0	0.000471531	0
FUNasv124	0.000733266	0.001004051	0.002339652	0.002469326	0.000101883	0.000302713	0.000510826	0.000270073
