ID	Arable6_1	Arable6_2	Arable6_3	Arable6_4	Arable9_1	Arable9_2	Arable9_3	Arable9_4
BACasv33	0.021249317	0.019106791	0.029555985	0.021963261	0.006718436	0.005594304	0.003802852	0.009211873
BACasv36	0.000807237	0.001302736	0.000752896	0.000435635	0.010295786	0.005594304	0.005904428	0.005668845
BACasv37	0.00189938	0.002238033	0.000559846	0.000653452	0.006980194	0.001888986	0.002451839	0.001102275
BACasv39	0.019967236	0.016634933	0.030849421	0.03154723	0.004100864	0.004504505	0.002852139	0.007007322
BACasv41	0.000617299	0.000567859	0.000579151	0.000399332	0	0	0	0
BACasv42	0.001923123	0.001302736	0.000772201	0.000617149	0.005496903	0.009880849	0.013059795	0.006456185
BACasv43	0.001139628	0.001503157	0.006602317	0.004683076	0	0	0	0
BACasv44	0.006647831	0.002872699	0.002992278	0.004065926	0	0	0.001250938	0
BACasv46	0.014601486	0.013094164	0.021505792	0.019349452	0	0.004359198	0.003052289	0.002834422
BACasv47	0.012725848	0.012559709	0.010617761	0.019603572	0.010644795	0.009444929	0.009206905	0.009054405
BACasv48	0.012607137	0.012292481	0.005984556	0.009583969	0.013000611	0.006974717	0.006554916	0.009054405
BACasv49	0.008167335	0.009687009	0.002799228	0.005626951	0.006107669	0.002324906	0.003152364	0
BACasv50	0.013438116	0.012292481	0.006235521	0.008385973	0.006282174	0.009808195	0.00830623	0.004802771
BACasv54	0.006481635	0.008551291	0.006447876	0.01060045	0.010644795	0.015693112	0.010657993	0.013069837
BACasv55	0	0	0.004247104	0.00199666	0	0	0	0
BACasv59	0.004819678	0.00297291	0.006833977	0.006788644	0	0	0	0
BACasv66	0.004511028	0.004075225	0.006216216	0.003630291	0	0.001598373	0.001250938	0.001889615
BACasv67	0.003466369	0.003340348	0.001293436	0.002141872	0.004711631	0.003124092	0.005103828	0.004251634
BACasv70	0.000617299	0.001235929	0.001795367	0.00112539	0.00575866	0.001888986	0.001250938	0.002755689
BACasv73	0.001923123	0.00297291	0.000405405	0.000399332	0.004013611	0.001961639	0.004003002	0.004094166
BACasv76	0.00220803	0.004208839	0.001563707	0.000508241	0.007590961	0.004722464	0.003102327	0.004094166
BACasv77	0.004819678	0.005311153	0.000637066	0.003412474	0.004100864	0.003850625	0.002351764	0.005432643
BACasv80	0.003964956	0.004709891	0.001467181	0.002722718	0.002704825	0.005666957	0.001701276	0
BACasv82	0.00052233	0.000634666	0.002586873	0.003521382	0.002094058	0.001525719	0.002501876	0
BACasv88	0	0	0.003166023	0.003376171	0	0	0	0
BACasv89	0.001210855	0.001703578	0.000772201	0.00112539	0.004711631	0.001961639	0.001250938	0.002519487
BACasv91	0.002991524	0.007348766	0.001119691	0.001815146	0.007503708	0.004504505	0.004503378	0.007322258
BACasv92	0.000664783	0.000634666	0	0.000508241	0.002704825	0.002034292	0.002802102	0.002047083
BACasv96	0.001923123	0.001603367	0.002992278	0.000798664	0.01404764	0.009009009	0.007355517	0.004330368
BACasv102	0.001875638	0.001369543	0.007528958	0.00174254	0	0	0.000900676	0
BACasv103	0.003181462	0.003106524	0.001332046	0.00348508	0	0.000508573	0.000650488	0.000314936
BACasv110	0.000118711	0	0.00011583	0.00025412	0.006194922	0.004068585	0.001150863	0.002598221
BACasv114	0.002041834	0.002605471	0.00023166	0.000363029	0.00540965	0.001380413	0.001250938	0.002598221
BACasv116	0.003133978	0.003774593	0.001949807	0.001343208	0.001570544	0	0.0004003	0.004409102
BACasv120	0.000498587	0	0.000888031	0.000943876	0	0	0.002702027	0
BACasv121	0.00189938	0.003640979	0.001138996	0.001343208	0	0	0.001851389	0.003857964
BACasv123	0.002754101	0.002538665	0.000714286	0.001669934	0.000959777	0.00595757	0.003102327	0.005668845
BACasv124	0.007098934	0.00594582	0.003301158	0.005082408	0.00253032	0	0	0
BACasv125	0.001661958	0.00153656	0.002142857	0.002722718	0	0.00065388	0.000300225	0.001259743
BACasv129	0.00116337	0.001937402	0	0.000798664	0.003141087	0.001525719	0.002151614	0.001102275
BACasv131	0.001994349	0.001369543	0.006467181	0.002178175	0.000785272	0.001671026	0	0
BACasv132	0.001733185	0.000701473	0.003397683	0.00261381	0	0	0	0
BACasv134	0.000261165	0.001068911	0.000540541	0.000399332	0	0	0.003252439	0
BACasv139	0.00284907	0.002939506	0.001409266	0.001815146	0.001047029	0	0.000650488	0.001338477
BACasv141	0.005104585	0.003407155	0.00511583	0.007333188	0	0	0.002551914	0
BACasv142	0.002374225	0.001703578	0.001525097	0.002831627	0	0.000581226	0.000500375	0.00039367
BACasv143	0.00631544	0.007649397	0.002953668	0.005300225	0.006020417	0.003632665	0.001501126	0.004881505
BACasv145	0.001020917	0.002037612	0.003301158	0.002686415	0.000436262	0.000508573	0.000500375	0.000314936
BACasv152	0	0.001402946	0.001988417	0.007841429	0	0	0	0
BACasv156	0.00116337	0.001235929	0.001776062	0.00174254	0.001134281	0	0	0
BACasv157	0.00147202	0.001503157	0.001351351	0.001306905	0.000785272	0.001453066	0.001050788	0.000866074
BACasv160	0.002611648	0.003240138	0.001254826	0.001234299	0.001483291	0.000726533	0	0.001417211
BACasv167	0.0016857	0.00230484	0	0.000617149	0	0	0.001000751	0.000314936
BACasv176	0.000546072	0.001035508	0.00034749	0.000508241	0.001047029	0.001089799	0.001100826	0.001810881
BACasv181	0.000379876	0.000367438	0.001525097	0.00087127	0	0	0	0
BACasv182	0.000474845	0	0.000289575	0.000617149	0.002792077	0	0	0
BACasv186	0.001851896	0.002338244	0.001100386	0.001561025	0	0	0	0
BACasv187	0.003680049	0.006747503	0.009189189	0.00972918	0.002617573	0.001235106	0.002601951	0.000629872
BACasv192	0.001756927	0.002739085	0	0.000726058	0	0	0.002702027	0
BACasv193	0.001804411	0.001202525	0.000888031	0.000943876	0	0	0	0
BACasv194	0.000641041	0.001302736	0.000656371	0.000617149	0	0	0.001050788	0
BACasv199	0.002730359	0.002839296	0.001196911	0.002069266	0	0	0	0
BACasv206	0.00021368	0.000434245	0.001409266	0.000943876	0	0	0	0
BACasv209	0.000973432	0.000801684	0.000289575	0.000617149	0	0	0	0
BACasv211	0.000403618	0.000835087	0.00034749	0.000689755	0	0.001307759	0.001551163	0.000708606
BACasv215	0.000688525	0.001302736	0.002220077	0.001669934	0.000436262	0	0.000650488	0.000708606
BACasv219	0.001638216	0.002238033	0.00034749	0.000544544	0	0	0	0
BACasv221	0	0	0	0.000363029	0.001570544	0	0.000550413	0.000866074
BACasv230	0	0	0.00027027	0.000326726	0	0.001380413	0.001300976	0.001574679
BACasv231	0.000451103	0.000400842	0.001216216	0.000798664	0.000698019	0.001089799	0.000950713	0.001810881
BACasv234	0	0	0.000405405	0.000762361	0	0	0	0
BACasv235	0.001210855	0.002104419	0.00015444	0.000363029	0	0	0.000500375	0
BACasv236	0.000451103	0	0.001679537	0.001234299	0	0	0	0
BACasv237	0.002587906	0.002505261	0.000888031	0.002287083	0	0	0	0
BACasv241	0	0	0	0.000363029	0	0	0	0
BACasv242	0.000118711	0.000367438	0.00034749	0.000326726	0.004886136	0	0.001551163	0.001732147
BACasv253	0.002492937	0.001336139	0.004401544	0.004646773	0	0	0	0
BACasv254	9.50E-05	0	0.000328185	0.000471938	0	0	0	0
BACasv260	0.000332392	0.00086849	0.000714286	0.000980179	0.001832301	0	0.001801351	0.001653413
BACasv265	0	0	0.001081081	0.000907573	0	0	0	0
BACasv270	0	0	0.00019305	0.000471938	0	0	0.001050788	0
BACasv284	0	0	0.000868726	0.001924054	0	0	0	0
BACasv287	0.000261165	0.000501052	0.000791506	0.000290423	0.001919553	0	0.001000751	0.002440753
BACasv288	0.002682875	0.004208839	0.003494208	0.002650113	0	0.001307759	0.001050788	0
BACasv293	0.001210855	0.001369543	0.000289575	0.000689755	0	0	0	0
BACasv296	0.000451103	0.001002104	0.000250965	0.001052784	0	0	0	0
BACasv301	7.12E-05	0.000233824	0.000945946	0.000617149	0	0	0	0
BACasv311	0.000569814	0.000601263	0.000830116	0.00174254	0	0	0	0
BACasv315	0.000403618	0.001035508	0.000579151	0.000834967	0	0	0	0
BACasv323	0.001092144	0.001169122	5.79E-05	0.000217817	0	0	0	0
BACasv324	0.000569814	0.000835087	0.002316602	0.002178175	0	0.000290613	0	0.000472404
BACasv331	0.00021368	0	0	0.000217817	0	0.000726533	0.000350263	0.000551138
BACasv343	0.002113061	0.002338244	0.001563707	0.001960357	0	0	0	0
BACasv348	0.000688525	0.00143635	0.000694981	0.000508241	0	0	0	0
BACasv351	0.000997175	0.001068911	0.000733591	0.001052784	0	0	0	0
BACasv352	0.000474845	0.000567859	0	0.000217817	0	0	0.000350263	0
BACasv355	0	0	0	0.000726058	0	0	0	0
BACasv359	0	0	0	0.001488419	0	0	0	0
BACasv366	0.001115886	0.000701473	0.000598456	0.001415814	0	0	0	0
BACasv387	0.000379876	0.00153656	0.00027027	0.00087127	0	0	0	0
BACasv388	0.000284907	0.000400842	0.000714286	0.000363029	0	0.000290613	0.000150113	0.000236202
BACasv393	0.001044659	0.00086849	0.00019305	0.000762361	0	0	0	0
BACasv397	0.000854721	0.000734877	0.00019305	0.00025412	0	0	0	0
BACasv399	0	0	0.000694981	0.00112539	0	0	0	0
BACasv408	0.000284907	0	0.00027027	0.000471938	0	0	0	0
BACasv411	0.000759752	0.000501052	0.000675676	0.000471938	0	0	0	0
BACasv412	0.000546072	0.00066807	0.000501931	0.000326726	0.002094058	0	0.0004003	0.001338477
BACasv417	0.000356134	0.000935297	0.0003861	0.000544544	0	0	0	0
BACasv422	0	0	0.000598456	0.000471938	0	0	0	0
BACasv430	0	0.000400842	0.000810811	0.000653452	0	0	0	0
BACasv439	0.000546072	0.001068911	0.00023166	0.000471938	0	0	0	0
BACasv440	0.000783494	0.001402946	0.000868726	0.001415814	0	0	0.000750563	0
BACasv442	0	0.000167017	0.000444015	0.001161693	0	0	0	0
BACasv449	0.000712268	0.001035508	0.000173745	0.000181515	0	0	0	0
BACasv450	0.001828154	0.002037612	0.000945946	0.00199666	0	0	0	0
BACasv459	0.00052233	0.001002104	0.00023166	0.000399332	0	0	0	0
BACasv462	0.00094969	0.000334035	0.000868726	0.000145212	0	0	0.000700525	0
BACasv467	0.000261165	0.000467649	0.000559846	0.000943876	0	0	0	0
BACasv484	0.000498587	0.00066807	0.000694981	0.000435635	0	0	0	0
BACasv493	0.000617299	0.000601263	0.00030888	0.000435635	0	0.00065388	0	0
BACasv495	0.000593556	0.00066807	0.001409266	0.000943876	0	0	0	0
BACasv511	0.000641041	0.001068911	0.00046332	0.000689755	0	0	0.000950713	0
BACasv521	0.000166196	0.000467649	0	0.000181515	0	0	0	0
BACasv528	0.000142454	0.000701473	0.000559846	0.000834967	0.00034901	0	0	0
BACasv529	0.000546072	0.000701473	0.00034749	0.000544544	0	0	0	0
BACasv530	0.000332392	0.00076828	0.000328185	0.000617149	0	0	0	0
BACasv533	0.000641041	0	0.000328185	0.001379511	0.002617573	0	0.00020015	0
BACasv536	0	0	0.00023166	0.000326726	0	0	0	0
BACasv547	0.000261165	0	0.00042471	0.000363029	0	0	0	0
BACasv548	0.000284907	0.000367438	0.00042471	0.000399332	0	0	0	0
BACasv577	0.000474845	0.000567859	0.000289575	0.000435635	0	0	0	0
BACasv608	0.000451103	0.000534456	0	0.000181515	0	0	0	0
BACasv612	0	0	0.00027027	0.000689755	0	0	0	0
BACasv621	0	0	0.00011583	0.000181515	0	0	0	0
BACasv636	0	0	0.00034749	0.000580847	0	0	0	0
BACasv650	0.000332392	0.000233824	0.000328185	0.000326726	0	0	0	0
BACasv671	0.00021368	0	0.00030888	0.000399332	0	0	0	0.000708606
BACasv726	0	0	0.000366795	0.000834967	0	0	0.000450338	0
BACasv727	0	0	0.000250965	0.00025412	0	0	0	0
BACasv728	0	0	9.65E-05	0.000471938	0	0	0	0
BACasv729	0.000189938	0.000267228	0	0.000471938	0	0	0	0
BACasv749	0.000189938	0.000400842	0.00015444	0.000326726	0	0	0	0
BACasv796	0	0	0	0.000363029	0	0	0	0
BACasv833	0	0	0	0.000326726	0	0	0	0
BACasv834	0	0	0	0.000326726	0	0	0	0
BACasv869	0	0	0	0.000290423	0	0	0	0
BACasv900	0	0	0	0.00025412	0	0	0	0
BACasv933	0	0	0.00011583	0.000145212	0	0	0	0
BACasv970	0	0	0	0.000181515	0	0	0	0
BACasv971	0	0	0	0.000181515	0	0	0	0
BACasv972	0	0	0	0.000181515	0	0	0	0
BACasv995	0	0	0	0.000145212	0	0	0	0
BACasv1018	0	0	0	0.000108909	0	0	0	0
FUNasv2	0.033939769	0.017989779	0.012799801	0.014009767	0.003712626	0.006010032	0.002120581	0.000798855
FUNasv3	0.025082877	0.020599822	0.038827444	0.059097283	0.018638704	0.018421082	0.022399431	0.022904495
FUNasv5	0.022017414	0.010049884	0.006241111	0.007953776	0.001634311	0.001552778	0.002171373	0.000524621
FUNasv6	0.063935376	0.068617287	0.10579512	0.106445218	0.025648292	0.050537887	0.042792564	0.037581972
FUNasv7	0.030305148	0.037418741	0.084627812	0.07844986	0.01282887	0.046035948	0.048633685	0.025730297
FUNasv8	0.044863602	0.050493347	0.04992889	0.044168842	0.058816305	0.033133371	0.0352372	0.054012162
FUNasv9	0.001977074	0.000536644	0.000110462	0.00010879	0.0003023	0.00021225	0.000292056	0.000250388
FUNasv10	0.002356512	0.001439182	0.000441849	0.000568127	0.000510132	0.000402158	0.000672999	0.001454632
FUNasv11	0	0	0.000662773	0.000290107	0.042407066	0.203436219	0.015974197	0.026731847
FUNasv12	0.032501897	0.018587406	0.015989396	0.022096509	0.003145813	0.003943385	0.002095185	0.004363897
FUNasv13	0.002206734	0.000487858	0.000110462	8.46E-05	0.00012281	0	0	0
FUNasv14	0.012211926	0.009805954	0.004611795	0.006406537	0.001058051	0.001117106	0.00139679	0.000321927
FUNasv16	0.000519232	0.000865949	0.002678707	0.001232956	0.003372538	0.004859412	0.001079338	0.000274234
FUNasv17	0.023055877	0.041370394	0.017673943	0.013985591	0.01267772	0.010288549	0.010806075	0.025360677
FUNasv18	0.000289571	0	0.000207117	0.000350546	0.000387322	0	0	0
FUNasv19	0.001068419	0.000182947	0	9.67E-05	0.00015115	0.000167566	6.35E-05	0.009502802
FUNasv20	0.005481887	0.000597627	0.000179501	0.000290107	0.000906901	0.000223421	0.000126981	0.000286157
FUNasv22	0.021578064	0.020099767	0.005536915	0.005173581	0.003429219	0.001921423	0.00359356	0.011958984
FUNasv23	0.028667572	0.036833311	0.015878933	0.011519679	0.029266449	0.008076678	0.002907863	0.011827829
FUNasv24	0.000968567	0.001073289	0.001366969	0.001402185	0.049756743	0.005831295	0.003453881	0.032931918
FUNasv27	0.014328793	0.011745192	0.014014885	0.015980079	0.012573804	0.043176156	0.014729785	0.024382974
FUNasv28	0.001318049	0.096181288	0.00760808	0.006575766	0.000585707	0.000323961	0.00146028	0.000453082
FUNasv29	0.000649039	0.000451269	0.000262348	0.000265932	0.004799018	0.05877096	0.006044291	0.010397043
FUNasv30	0.025751887	0.0258443	0.013780153	0.009525191	0.000292853	0.000804316	0.000736489	0.000918088
FUNasv31	0.000279586	0.000280519	0	3.63E-05	0.033980445	0.001943765	0.004761784	0.003314654
FUNasv32	0.002186764	0.001085485	0.000593734	0.000713181	0.000188938	0.00010054	0.000215868	0
FUNasv33	0.00470304	0.00179288	0.000828466	0.00126922	0.000358982	0	0	0
FUNasv34	0.02027	0.019416765	0.003797136	0.005028527	0.001350905	0.000904856	0.000571414	0.000441159
FUNasv35	0.004423453	0.003793099	0.00229209	0.004315347	0.000113363	0	0.000101585	0
FUNasv36	0.001707473	0.001146467	0.001035583	0.000979112	0.000557366	0.000480356	0.000177773	0.00100155
FUNasv38	0.00336502	0.002219756	0.003382903	0.003324147	0.001020264	0.001284672	0.000812678	0.000727316
FUNasv39	0.047929065	0.051383688	0.059442442	0.053536892	0.049388314	0.061418502	0.058563592	0.103469655
FUNasv40	0.001977074	0.001475772	0.001988319	0.002888986	0.000113363	0.000167566	0.000507924	0
FUNasv41	0.006360586	0.004524887	0.008491777	0.010202108	0.004402248	0.008177218	0.014831369	0.049159413
FUNasv43	0.00562168	0.007183715	0.009927785	0.00958563	0.002427849	0.007719204	0.007936306	0.00463813
FUNasv44	0.000539202	0.000390287	0.003410519	0.0014868	0.015606254	0.006970743	0.017637647	0.007797782
FUNasv45	0.003794384	0.002975936	0.001311738	0.002127454	0	0.000882514	0.001307903	0
FUNasv47	0.006759995	0.007159322	0.007152424	0.011024079	0.002664022	0.014332473	0.009675945	0.013437463
FUNasv48	0.000888685	0.000536644	0	8.46E-05	6.61E-05	0	0	0
FUNasv49	0.00361465	0.002658828	0.001325546	0.002006576	0	0.000134053	0	0
FUNasv51	0.000499261	0.00017075	0.001311738	0.00209119	0.006990695	0.020789347	0.003187221	0.002921188
FUNasv52	0.01034469	0.0134405	0.01763252	0.023099797	0.048368051	0.025659931	0.025840614	0.027566472
FUNasv53	0.010264808	0.006366552	0.012772186	0.007434001	0.001615417	0.002088989	0.000622206	0.016477882
FUNasv55	0.001278108	0.000463466	0.000856082	0.000979112	0.000160597	0.000323961	0.00026666	0
FUNasv58	0.004423453	0.003695528	0.005868302	0.004049415	0.003523688	0.002580515	0.002184072	0.008405866
FUNasv61	0.001687502	0.0027564	0.003451942	0.003614254	0.005375278	0.005339768	0.003301503	0.006915464
FUNasv62	0.004842833	0.003732117	0.00309294	0.004194469	0.0003023	0.000335132	0.000469829	0.000894241
FUNasv63	0.004193793	0.001744094	0.001960703	0.0019824	0.001020264	0.000770803	0.000152377	0.000226541
FUNasv66	0	0	0	0.000157141	0.00012281	0.000458014	0.000520622	2.38E-05
FUNasv68	0.007279227	0.006549499	0.007635696	0.004013152	0.002210571	0.001038909	0	0.000608084
FUNasv71	0.003105404	0.002195363	0.00179501	0.00209119	0	0	0	0
FUNasv75	0.00179734	0.003634545	0.004791296	0.005330722	0.004090501	0.006389848	0.007364892	0.007583164
FUNasv76	0.002096897	0.002792989	0.019607031	0.011096606	0.003448113	0.005920663	0.004507822	0.006927388
FUNasv77	0.008497424	0.007903306	0.0014222	0.000954937	0.00027396	0.000759632	0.000546018	0.002933111
FUNasv78	0.00091864	0.000707395	0.000510887	0.000531863	0	0	0	0
FUNasv80	0.000609099	0.001439182	0.00191928	0.000423073	0.020329696	0.000893685	0.003784031	0.009002027
FUNasv81	0.007578783	0.003122294	0.01157091	0.008606518	0.001350905	0.000256934	0	0.001120782
FUNasv84	0.001048448	0.000939127	0.001891664	0.001607678	0.002352274	0	0	0
FUNasv85	0.00110836	0.00037809	0.000317579	0.00109999	0	0.000134053	0.000126981	0.000357696
FUNasv86	0.001078404	0.000975717	0.001684548	0.001523064	0.0003023	0.000111711	8.89E-05	0
FUNasv87	0.000589128	0.001927041	0.001532662	0.0019824	0	0.000290448	0.000380943	0.000202695
FUNasv88	0.004133882	0.004488297	0.003603828	0.004170293	0	7.82E-05	0	0.000262311
FUNasv89	0.000379438	0.000426876	0.000787043	0.000531863	0.000793538	0.00073729	0.014640898	0.003481579
FUNasv90	0.001487798	0.001061092	0.001077006	0.000979112	0.001766567	0	0.000380943	0.000536545
FUNasv91	0.00200703	0.000609823	0.001228891	0.001015376	0.012894998	0.003865188	0.006742686	0.006867772
FUNasv92	0.001777369	0.001305021	0.001449816	0.002067015	0.000188938	0	0	7.15E-05
FUNasv93	0.001917163	0.000878145	0.000911313	0.001293395	0	0	0	0
FUNasv94	0	0	0	0.000217581	0	0	0	0
FUNasv96	0.003355035	0.003073508	0.004211369	0.004823035	0.009191819	0.004669504	0.001917412	0.002277334
FUNasv97	0.000748892	0	0	0.000362634	0	0	0.000304754	2.38E-05
FUNasv98	0.002516276	0.002036809	0.00526076	0.003239532	0.00045345	0.000714948	0.001320601	0.00129963
FUNasv100	0.000149778	7.32E-05	0	0.000120878	0	0	0	0
FUNasv101	0.002376483	0.000353697	0.000165693	0.000326371	8.50E-05	0.00010054	0.000152377	0.000166925
FUNasv102	0.004273675	0.001439182	0.001822625	0.00159559	0.000736857	0.00083783	0.000571414	0.001025396
FUNasv103	0.000299557	0.00020734	0.000138078	0.000314283	0.001369798	0.000971882	0.001079338	0.000596161
FUNasv106	0.000299557	0.000317108	0.000704196	0.001329659	0	0	0	0
FUNasv107	0.000998522	0.000317108	0.000897505	0.000616478	0	0	0	0
FUNasv112	0.001427887	0.000512251	0.001201276	0.001438449	0.000311747	0	0	0
FUNasv114	4.99E-05	0	0	0.00038681	0	0	0	0
FUNasv115	0.001517754	0.000353697	0	3.63E-05	0	0	0	0
FUNasv117	0.001777369	0.003305241	0.003935214	0.004339522	0	0	0	0
FUNasv118	0.000449335	0.000304912	6.90E-05	6.04E-05	0	0	0	0
FUNasv120	0.00045932	0.00017075	0.000635157	0.001075815	0	0	0	0
FUNasv122	0.000768862	0.001988023	0.002568245	0.002828547	0	0	0	0.000166925
FUNasv123	0.000409394	0.000195143	0.000220924	0.000374722	0	0	0	0
FUNasv124	0.001038463	0.000500055	0.00012427	0.000193405	0	0	0	0
FUNasv125	0.000359468	0.000353697	0.000276155	0.000447249	0	0	0	0
FUNasv127	0.001837281	0.000743984	0.000110462	0.000241756	0	0	0	0
FUNasv128	0.003744458	0.000634216	0.000207117	0.000157141	0	0	0	0
FUNasv129	0.000389424	0.000390287	6.90E-05	0.000193405	0	0	0	0
FUNasv130	0.000888685	0.000451269	0.000566118	0.00088241	0	0	0	0
FUNasv132	0.000169749	0.000536644	0.000207117	0.000447249	0.000547919	0.001038909	0.001155526	0.008131632
FUNasv136	0.000928626	0.000146358	9.67E-05	0.000350546	0	0	0	0
FUNasv138	0.001028478	0.002390506	0.00179501	0.003094478	0.003259175	0.000659093	0.000507924	0.000691546
FUNasv140	0.000698966	0.00117086	0.000869889	0.000362634	0.000340088	0.002960332	0.002285656	0.001287707
FUNasv141	0.000419379	0.000548841	0.000331386	0.000447249	0	0	7.62E-05	0
FUNasv145	0.001058434	0.000951324	0.003065325	0.001172517	0	0	0	0
FUNasv146	0.002566202	0.001841666	0.000414233	0.000253844	0.000377875	5.59E-05	0	0
FUNasv151	0.000858729	0.000804966	0.00092512	0.000568127	0	0	0	0
FUNasv154	0.004233734	0.000121965	0.005592146	0.003372498	0	0	0	0
FUNasv156	0.000649039	0.000268322	0.00024854	0.000640654	0.00102971	0.001698001	0.001257111	0.001323477
FUNasv157	0.000549187	0.000292715	0	0.000229668	0	0	0	0
FUNasv166	0.000319527	0	0.00012427	0.000157141	0.001039157	0.000335132	0.000165075	0
FUNasv167	0.000109837	0.000146358	0.000289963	0.000229668	0	0	0	0
FUNasv169	0.000249631	6.10E-05	6.90E-05	8.46E-05	3.78E-05	0	0	0
FUNasv170	0.00066901	0.000890342	0.000883697	0.001039551	0.000217278	0	0.000165075	0
FUNasv172	0.000359468	9.76E-05	0	7.25E-05	4.72E-05	0.004859412	0.003428484	0.000345773
FUNasv175	0.000349483	0.000182947	0.000110462	7.25E-05	0	0	3.81E-05	0
FUNasv176	0.000179734	0.000146358	0.000138078	0.00010879	0	0.001463409	0.001536469	0.000488852
FUNasv180	0.000379438	0.000146358	0.000110462	9.67E-05	0	0	0	0
FUNasv182	8.99E-05	0	0.000179501	9.67E-05	0.004799018	0.00357474	0.001053941	0.001108859
FUNasv183	0	8.54E-05	0	7.25E-05	0	0	0	5.96E-05
FUNasv184	0.000659025	0.000609823	0.000400425	0.000664829	0	0	0	0
FUNasv185	0.000379438	0.000390287	0.000441849	0.000701093	0	0	0	0
FUNasv187	0.000489276	0.000365894	0.00012427	0.000290107	0	0	0	0
FUNasv188	0.000609099	0.000695198	0.001159853	0.000628566	0.00042511	0.000245763	0	0.000107309
FUNasv192	0	0	0.000138078	6.04E-05	7.56E-05	0.002144844	0.002018996	0.000274234
FUNasv194	0.000179734	0.00100011	0	7.25E-05	0	0	0	0
FUNasv196	0	0.00017075	0.00062135	0.000253844	0.00102971	0.000167566	0.000711093	0.004614284
FUNasv197	0.001367975	0	0.000676581	0.00077362	0	0	0	0
FUNasv198	0.000129808	0	0	6.04E-05	0	0	0	0
FUNasv201	0.000469305	8.54E-05	0.000317579	0.000290107	0	0	0	0
FUNasv212	0.00043935	0.000524448	0.000345194	0.000543951	0	0	0	0
FUNasv215	0	0.000487858	0.00024854	0.000338459	0	0	0	0
FUNasv218	0.000828773	0.000780573	0.000331386	0.00077362	0.000264513	0.000458014	0.000393641	0.000143079
FUNasv219	0.00066901	0.000463466	0.000593734	0.000120878	8.50E-05	8.94E-05	0.000571414	0.00033385
FUNasv220	0.000639054	0.000561037	0.000952736	0.001027463	0	0.000178737	0.000368245	0.000166925
FUNasv224	3.00E-05	3.66E-05	6.90E-05	0.00010879	0.000944688	0.000681435	0.000444433	0.00063193
FUNasv227	0.000149778	0.000219536	0.000262348	0.000507688	0	0	6.35E-05	0
FUNasv230	0.001138315	0.001366004	0.000510887	0.001003288	0	0.000189908	0	0
