	FUNasv2	FUNasv5	FUNasv6	FUNasv7	FUNasv9	FUNasv10	FUNasv11	FUNasv12	FUNasv14	FUNasv16	FUNasv20	FUNasv24	FUNasv29	FUNasv30	FUNasv34	FUNasv36	FUNasv38	FUNasv43	FUNasv44	FUNasv51	FUNasv52	FUNasv53	FUNasv58	FUNasv62	FUNasv63	FUNasv66	FUNasv67	FUNasv68	FUNasv73	FUNasv76	FUNasv85	FUNasv87	FUNasv88	FUNasv89	FUNasv91	FUNasv92	FUNasv98	FUNasv101	FUNasv102	FUNasv103	FUNasv119	FUNasv122	FUNasv132	FUNasv138	FUNasv139	FUNasv143	FUNasv156	FUNasv158	FUNasv163	FUNasv176	FUNasv182	FUNasv183	FUNasv186	FUNasv203	FUNasv204	FUNasv207	FUNasv214	FUNasv220	FUNasv224	FUNasv229	FUNasv249	FUNasv254	FUNasv257	FUNasv269	FUNasv272	FUNasv277	FUNasv279	FUNasv296	FUNasv299	FUNasv300	FUNasv301	FUNasv309	FUNasv334	FUNasv340	FUNasv361	FUNasv366	FUNasv406	FUNasv418	FUNasv427	FUNasv438	FUNasv469	FUNasv497	FUNasv514	FUNasv516	FUNasv582
FUNasv361	0	-0.735652119676169	0	0	0	0	0.740070490451322	0	-0.786386748619354	0	0	0.875172349269926	0	0	0	0	0	0	0	0	0.786386748619354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.722968462440373	0	0	0	0	0	0	0	0	0	0	0	0.720930736387926	0	0.786386748619354	0	0	0	0.780519860137072	0	0	0	0.849805034798334	0.740822223996802	0	0	0	0	0	0	0	0	0	0	0	0.813733471206735	0	1	0	0	0.766815986242304	0.780519860137072	0	0	0	0	0.780519860137072	0	0
FUNasv366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.755928946018454	0	1	0	0	0.755928946018454	0.755928946018454	1
FUNasv406	0	0	0	0	0	0	0.711777005827033	0	-0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.829515062006253	0	0	0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.780720058358827	0	0	0	0.750679963874929	0	0	-0.707527552887687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782623792124926	0	0.766815986242304	0.766815986242304	0	0	0.750679963874929	0.975	0	0	0	0.750679963874929	0	0
FUNasv418	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0	-0.763762615825973	0	0	0.732588631506546	0	0	0	0	0	-0.732588631506546	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	1	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0.755928946018454	0	0.755928946018454	0	0	0.959183673469388	0	0.780519860137072	0.780519860137072	0.755928946018454	0.750679963874929	0	0.750679963874929	0.755928946018454	0	0	1	0	0.755928946018454
FUNasv427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.756322556535113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707527552887687	0	0	0	0.750679963874929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782623792124926	0	0	0	0	0.975	0.750679963874929	0	0	0	0	0.750679963874929	0	0
FUNasv438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0.755928946018454	0	0	0	0	0.755928946018454	0.755928946018454	1
FUNasv469	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959183673469388	0
FUNasv497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv514	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0	-0.763762615825973	0	0	0.732588631506546	0	0	0	0	0	-0.732588631506546	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	1	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0.755928946018454	0	0.755928946018454	0	0	0.959183673469388	0	0.780519860137072	0.780519860137072	0.755928946018454	0.750679963874929	1	0.750679963874929	0.755928946018454	0	0	0	0	0.755928946018454
FUNasv516	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0.755928946018454	0	0	0	0	0	0	0.755928946018454	0	0	0	0.755928946018454	0.959183673469388	0	0	0	0.755928946018454
FUNasv582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0.755928946018454	0	1	0	0	0.755928946018454	0.755928946018454	0
